rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
66,669003,Garrett Mitchell,MIL,PIT,2026-07-12T16:15:00Z,Scheduled,2,Paul Skenes,694973,R,49.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",52.3,24.8,24.3,95.5,80.0,38.3,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 2 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,0,Contact streak: 9/24 over last 7 games,"platoon edge; pitcher baseline 5.9% barrel, 11.0 HR allowed",EV profile; pitcher fly-ball pressure modest,12.79,48.5,92.22,103.7649,0.4327,0.182,0.3377,76.94,75.27,34.21,19.37,5.6,0.1559,5.94,38.35,87.81,0.321,0.1176,24.06,,,PNC Park,
67,664040,Brandon Lowe,PIT,MIL,2026-07-12T16:15:00Z,Scheduled,2,Robert Gasser,688107,L,49.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",53.7,32.7,24.3,95.5,50.0,42.5,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,32,1,"Last 7 games: 9/32, 1 HR","same-side matchup; pitcher baseline 7.8% barrel, 5.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.58,45.76,90.96,101.6218,0.4668,0.2177,0.3399,73.76,40.47,45.46,33.06,24.0,0.2392,7.81,34.04,88.13,0.3694,0.1593,27.38,,,PNC Park,
68,691723,Coby Mayo,BAL,KC,2026-07-12T17:35:00Z,Scheduled,7,Seth Lugo,607625,R,49.0,Longshot,Watch List,Projected Lineup,43.6,60.9,32.1,59.8,50.0,46.8,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,16,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.5% barrel, 17.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.96,45.31,90.59,102.884,0.3721,0.1663,0.289,75.33,54.03,50.39,33.2,11.0,0.185,10.47,43.59,90.56,0.4849,0.2107,30.3,,,Oriole Park at Camden Yards,
69,678554,Curtis Mead,WSH,NYY,2026-07-12T17:35:00Z,Scheduled,3,Will Warren,701542,R,48.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",37.7,45.0,28.2,92.1,50.0,77.6,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.2% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.19,40.33,87.85,99.8769,0.4312,0.1775,0.3387,72.81,30.48,43.33,31.63,11.4,0.1916,8.24,41.52,90.44,0.4127,0.1582,25.57,,,Nationals Park,
70,608348,Carson Kelly,CHC,CIN,2026-07-12T17:40:00Z,Scheduled,4,Andrew Abbott,671096,L,48.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",29.8,42.4,39.3,90.4,78.0,62.4,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.36,38.55,88.45,99.2127,0.3956,0.1533,0.3231,70.89,8.75,38.94,25.22,8.6,0.1363,8.0,37.62,89.27,0.4172,0.166,27.72,,,Great American Ball Park,
71,683737,Michael Busch,CHC,CIN,2026-07-12T17:40:00Z,Scheduled,5,Andrew Abbott,671096,L,48.7,Longshot,Watch List,"Projected Lineup, Strong Barrel",47.5,42.4,39.3,81.9,50.0,19.5,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","same-side matchup; pitcher baseline 8.0% barrel, 16.9 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.41,43.03,89.4,99.7909,0.4535,0.2139,0.3556,68.76,4.97,38.74,36.3,17.9,0.1843,8.0,37.62,89.27,0.4172,0.166,27.72,,,Great American Ball Park,
72,655316,Andruw Monasterio,BOS,NYM,2026-07-12T17:40:00Z,Scheduled,6,Zach Thornton,804267,L,48.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",28.4,64.9,24.8,71.7,78.0,59.1,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.75,37.55,88.12,98.1976,0.3714,0.139,0.2842,69.1,2.97,40.76,33.51,4.0,0.1558,10.3,51.7,92.1,0.491,0.208,37.9,,,Citi Field,
73,665487,Fernando Tatis,SD,TOR,2026-07-12T20:10:00Z,Scheduled,1,Kevin Gausman,592332,R,48.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",49.8,44.4,22.6,88.7,50.0,26.4,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,0,"Last 7 games: 8/27, 0 HR","same-side matchup; pitcher baseline 8.7% barrel, 16.8 HR allowed",EV profile; pitcher fly-ball pressure modest,10.86,52.64,92.32,104.4219,0.4453,0.1652,0.3539,75.26,56.56,32.56,21.03,11.0,0.1227,8.71,40.49,89.02,0.4077,0.1676,26.3,,,Petco Park,
74,553993,Eugenio Suarez,CIN,CHC,2026-07-12T17:40:00Z,Scheduled,6,Matthew Boyd,571510,L,48.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.4,50.9,39.3,71.7,78.0,54.7,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 8.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.89,35.0,88.31,99.3557,0.3489,0.1561,0.2752,71.74,20.48,48.24,31.52,21.0,0.2007,10.33,46.4,89.76,0.4232,0.1706,24.38,,,Great American Ball Park,
75,678882,Ceddanne Rafaela,BOS,NYM,2026-07-12T17:40:00Z,Scheduled,2,Zach Thornton,804267,L,48.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",21.1,64.9,24.8,95.5,78.0,39.0,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,31,1,"Last 7 games: 8/31, 1 HR","platoon edge; pitcher baseline 10.3% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.26,34.08,86.76,97.7591,0.3733,0.1292,0.2938,70.23,8.97,35.85,24.18,10.4,0.1573,10.3,51.7,92.1,0.491,0.208,37.9,,,Citi Field,
76,650490,Yandy Diaz,TB,SEA,2026-07-12T17:40:00Z,Scheduled,1,Emerson Hancock,676106,R,48.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",40.5,49.8,27.6,88.7,50.0,40.3,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,1,"Last 7 games: 8/30, 1 HR","same-side matchup; pitcher baseline 9.0% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.18,49.14,91.53,103.3248,0.4492,0.1593,0.36,73.74,38.17,22.97,20.28,16.6,0.1736,8.96,43.27,89.7,0.4449,0.1815,28.24,,,Tropicana Field,
77,669394,Jake Burger,TEX,HOU,2026-07-12T18:35:00Z,Scheduled,5,Cristian Javier,664299,R,48.4,Longshot,Watch List,"Projected Lineup, Strong Barrel",48.2,43.1,27.6,81.9,50.0,40.9,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.8% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.52,47.24,90.05,102.7704,0.4311,0.19,0.3149,75.09,55.18,42.16,27.27,16.0,0.1858,8.81,38.79,90.23,0.4068,0.1446,35.16,,,Globe Life Field,
78,663993,Nathaniel Lowe,CIN,CHC,2026-07-12T17:40:00Z,Scheduled,5,Matthew Boyd,571510,L,48.1,Longshot,Watch List,Projected Lineup,38.4,50.9,39.3,81.9,50.0,26.4,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","same-side matchup; pitcher baseline 10.3% barrel, 8.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.73,40.17,88.65,100.7188,0.4241,0.1751,0.3331,73.96,37.53,39.23,25.29,11.7,0.1901,10.33,46.4,89.76,0.4232,0.1706,24.38,,,Great American Ball Park,
79,800050,Chase DeLauter,CLE,MIA,2026-07-12T17:40:00Z,Scheduled,3,Tyler Phillips,663969,R,48.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",32.3,39.2,21.5,92.1,80.0,92.6,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.0,44.0,90.8,101.4033,0.419,0.141,0.339,71.6,18.7,39.0,20.5,10.0,0.165,7.13,43.96,89.83,0.4029,0.1478,24.82,,,loanDepot park,
80,545341,Randal Grichuk,CWS,ATH,2026-07-12T18:10:00Z,Scheduled,1,J.T. Ginn,669372,R,47.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",57.0,32.3,27.6,88.7,50.0,5.7,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","same-side matchup; pitcher baseline 7.5% barrel, 12.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.1,47.82,91.0,102.7141,0.5116,0.2285,0.3547,73.9,39.42,46.29,30.11,9.0,0.2416,7.49,37.64,87.42,0.3754,0.1414,23.36,,,Rate Field,
81,663457,Lars Nootbaar,STL,ATL,2026-07-12T18:15:00Z,Scheduled,5,JR Ritchie,702275,R,47.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",46.0,39.2,22.1,81.9,80.0,25.3,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,18,1,"Last 7 games: 3/18, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.5,50.0,91.37,101.8993,0.4315,0.1816,0.3324,72.98,34.51,41.43,26.24,5.3,0.1361,7.9,38.9,89.4,0.397,0.159,28.6,,,Busch Stadium,
82,664023,Ian Happ,CHC,CIN,2026-07-12T17:40:00Z,Scheduled,7,Andrew Abbott,671096,L,47.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",48.1,40.6,39.3,59.8,75.0,18.0,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","switch hitter; pitcher baseline 8.0% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.01,44.05,89.86,101.2968,0.429,0.2077,0.3302,72.05,19.72,43.49,33.72,18.8,0.2015,8.0,37.62,89.27,0.4172,0.166,27.72,,,Great American Ball Park,
83,666160,Mickey Moniak,COL,SF,2026-07-12T20:05:00Z,Scheduled,2,Trevor McDonald,686790,R,47.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",54.3,20.5,19.3,95.5,80.0,23.7,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,18,0,"Last 7 games: 5/18, 0 HR","platoon edge; pitcher baseline 4.0% barrel, 3.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.1,44.11,89.77,100.6733,0.4655,0.2273,0.3216,74.22,43.63,48.9,38.73,17.7,0.29,4.01,38.32,89.09,0.3613,0.1115,16.04,,,Oracle Park,
84,678011,Anthony Seigler,BOS,NYM,2026-07-12T17:40:00Z,Scheduled,1,Zach Thornton,804267,L,47.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",22.6,64.8,24.8,88.7,75.0,29.2,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","switch hitter; pitcher baseline 10.3% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.69,39.53,88.95,97.8121,0.3908,0.1286,0.3317,67.32,0.63,31.55,23.74,1.4,0.1343,10.3,51.7,92.1,0.491,0.208,37.9,,,Citi Field,
85,672356,Gabriel Arias,CLE,MIA,2026-07-12T17:40:00Z,Scheduled,6,Tyler Phillips,663969,R,47.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",50.5,39.2,21.5,71.7,50.0,71.6,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,17,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.1% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.35,48.76,91.67,103.2955,0.4144,0.1948,0.2916,74.61,46.05,36.8,21.36,6.8,0.185,7.13,43.96,89.83,0.4029,0.1478,24.82,,,loanDepot park,
86,624585,Jorge Soler,LAA,MIN,2026-07-12T18:10:00Z,Scheduled,4,Taj Bradley,671737,R,47.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",41.3,49.1,27.1,90.4,50.0,9.8,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,0,"Last 7 games: 5/27, 0 HR","same-side matchup; pitcher baseline 9.2% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.89,41.58,88.72,101.5846,0.3842,0.1718,0.301,74.63,48.34,50.56,25.17,11.3,0.1762,9.22,44.03,90.88,0.3861,0.1589,30.03,,,Target Field,
87,680776,Jarren Duran,BOS,NYM,2026-07-12T17:40:00Z,Scheduled,7,Zach Thornton,804267,L,47.0,Longshot,Watch List,"Projected Lineup, Strong Barrel",40.8,64.9,24.8,59.8,50.0,27.6,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,1,"Last 7 games: 4/22, 1 HR","same-side matchup; pitcher baseline 10.3% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.03,40.99,90.26,101.9905,0.3939,0.1606,0.3064,75.01,49.6,39.46,22.72,13.9,0.1671,10.3,51.7,92.1,0.491,0.208,37.9,,,Citi Field,
88,547180,Bryce Harper,PHI,DET,2026-07-12T17:40:00Z,Scheduled,3,Tarik Skubal,669373,L,47.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",54.3,31.5,27.6,92.1,50.0,0.0,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,0,"Last 7 games: 2/23, 0 HR","same-side matchup; pitcher baseline 7.9% barrel, 12.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.81,46.52,90.53,102.1064,0.5116,0.2366,0.3862,74.34,47.31,38.26,27.8,22.1,0.2358,7.89,36.5,87.57,0.358,0.1289,24.64,,,Comerica Park,
89,672640,Otto Lopez,MIA,CLE,2026-07-12T17:40:00Z,Scheduled,2,Joey Cantillo,676282,L,46.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",33.9,35.4,21.5,95.5,78.0,72.2,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.1,41.66,89.2,100.6177,0.4487,0.1608,0.3377,71.98,24.31,32.93,23.13,10.8,0.1591,7.76,38.09,87.96,0.3749,0.1431,29.05,,,loanDepot park,
90,679529,Spencer Torkelson,DET,PHI,2026-07-12T17:40:00Z,Scheduled,4,Zack Wheeler,554430,R,46.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",53.3,23.8,27.6,90.4,50.0,40.9,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.4% barrel, 12.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.27,44.82,90.2,100.6084,0.4301,0.2083,0.3277,73.07,25.21,48.61,36.32,20.5,0.2111,6.43,35.57,86.91,0.3172,0.1177,24.97,,,Comerica Park,
91,521692,Salvador Perez,KC,BAL,2026-07-12T17:35:00Z,Scheduled,6,Shane Baz,669358,R,46.5,Longshot,Watch List,"Projected Lineup, Strong Barrel",44.5,42.5,32.1,71.7,50.0,44.8,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,1,"Last 7 games: 8/27, 1 HR","same-side matchup; pitcher baseline 8.2% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.09,44.04,89.37,100.7366,0.4346,0.1939,0.3087,72.13,22.73,42.05,29.87,16.7,0.1568,8.24,40.66,89.84,0.4056,0.1539,25.15,,,Oriole Park at Camden Yards,
92,696100,Hunter Goodman,COL,SF,2026-07-12T20:05:00Z,Scheduled,3,Trevor McDonald,686790,R,46.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",59.8,20.5,19.3,92.1,50.0,32.0,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,0,Contact streak: 7/21 over last 7 games,"same-side matchup; pitcher baseline 4.0% barrel, 3.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.49,46.27,91.08,102.8862,0.4688,0.2315,0.3303,75.03,50.75,49.12,31.29,28.2,0.2735,4.01,38.32,89.09,0.3613,0.1115,16.04,,,Oracle Park,
93,702616,Jackson Holliday,BAL,KC,2026-07-12T17:35:00Z,Scheduled,8,Seth Lugo,607625,R,46.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",33.7,60.9,32.1,47.9,80.0,39.7,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,13,0,Contact streak: 5/13 over last 7 games,"platoon edge; pitcher baseline 10.5% barrel, 17.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.9,38.35,87.75,98.5105,0.3963,0.1623,0.3238,70.53,8.32,38.84,28.6,8.6,0.1603,10.47,43.59,90.56,0.4849,0.2107,30.3,,,Oriole Park at Camden Yards,
94,702176,Alan Roden,MIN,LAA,2026-07-12T18:10:00Z,Scheduled,7,José Soriano,667755,R,46.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",51.2,36.4,27.1,59.8,80.0,22.9,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,4,3,11,0,"Last 4 games: 3/11, 0 HR","platoon edge; pitcher baseline 8.0% barrel, 12.0 HR allowed",EV profile; pitcher fly-ball pressure modest,10.61,59.1,92.21,99.5902,0.4114,0.1745,0.3166,69.33,7.67,11.76,35.31,0.6,0.0309,8.04,40.36,89.23,0.3761,0.1376,19.38,,,Target Field,
95,686469,Vinnie Pasquantino,KC,BAL,2026-07-12T17:35:00Z,Scheduled,5,Shane Baz,669358,R,46.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",34.7,42.5,32.1,81.9,80.0,24.0,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,0,"Last 7 games: 7/25, 0 HR","platoon edge; pitcher baseline 8.2% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.35,39.8,89.22,99.6632,0.4147,0.1651,0.3214,70.89,14.08,43.63,27.88,13.8,0.1515,8.24,40.66,89.84,0.4056,0.1539,25.15,,,Oriole Park at Camden Yards,
96,802139,JJ Wetherholt,STL,ATL,2026-07-12T18:15:00Z,Scheduled,1,JR Ritchie,702275,R,46.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",40.0,39.2,22.1,88.7,80.0,13.3,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 7.9% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.5,45.6,90.0,99.4868,0.442,0.177,0.356,72.4,22.6,38.7,30.6,13.0,0.143,7.9,38.9,89.4,0.397,0.159,28.6,,,Busch Stadium,
97,807799,Masataka Yoshida,BOS,NYM,2026-07-12T17:40:00Z,Scheduled,5,Zach Thornton,804267,L,45.9,Longshot,Watch List,"Projected Lineup, Hot Hitter/Streak",19.9,64.9,24.8,81.9,50.0,81.7,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.3% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.38,39.94,89.08,99.3428,0.3616,0.101,0.3119,71.41,16.15,43.57,21.11,2.6,0.1094,10.3,51.7,92.1,0.491,0.208,37.9,,,Citi Field,
98,700932,Kyle Manzardo,CLE,MIA,2026-07-12T17:40:00Z,Scheduled,4,Tyler Phillips,663969,R,45.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",40.5,39.2,21.5,90.4,80.0,0.0,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,0,"Last 7 games: 2/23, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.38,40.72,89.39,99.0318,0.3954,0.1752,0.3101,70.11,7.37,41.59,32.85,15.1,0.1699,7.13,43.96,89.83,0.4029,0.1478,24.82,,,loanDepot park,
99,662139,Daulton Varsho,TOR,SD,2026-07-12T20:10:00Z,Scheduled,6,Germán Márquez,608566,R,45.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",33.8,58.5,22.6,71.7,80.0,0.0,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,0,"Last 7 games: 2/23, 0 HR","platoon edge; pitcher baseline 9.8% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.04,39.04,87.1,99.5826,0.3981,0.162,0.3039,73.64,35.76,39.47,28.68,10.9,0.198,9.84,45.42,89.95,0.4823,0.2103,32.84,,,Petco Park,
