rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
34,668804,Bryan Reynolds,PIT,NYY,2026-07-20T23:05:00Z,Pre-Game,3,Ryan Weathers,677960,L,59.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",46.5,49.4,65.2,96.6,75.0,44.1,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","switch hitter; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.45,46.77,90.99,102.0054,0.4505,0.1939,0.3576,72.69,28.58,40.29,24.62,14.6,0.1822,9.95,41.71,89.6,0.4327,0.1848,27.16,R To L,81,Yankee Stadium,
35,682928,CJ Abrams,WSH,COL,2026-07-21T00:40:00Z,Pre-Game,4,Kyle Freeland,607536,L,59.3,Longshot,Watch List,"Projected Lineup, Good Environment, Premium Lineup Spot",40.9,61.8,71.7,90.4,50.0,61.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.5% barrel, 19.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.42,41.44,89.54,100.1442,0.4395,0.1847,0.3356,72.68,26.69,44.36,29.5,20.4,0.2208,10.52,44.78,90.96,0.4898,0.1994,29.5,R To L,97,Coors Field,
36,664040,Brandon Lowe,PIT,NYY,2026-07-20T23:05:00Z,Pre-Game,2,Ryan Weathers,677960,L,59.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",53.5,50.8,65.2,100.0,50.0,20.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","same-side matchup; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.51,46.04,91.03,101.6037,0.4626,0.2142,0.3371,73.76,40.61,46.02,33.41,24.0,0.2322,9.95,41.71,89.6,0.4327,0.1848,27.16,R To L,81,Yankee Stadium,
37,695506,Jac Caglianone,KC,SF,2026-07-20T23:40:00Z,Pre-Game,3,Trevor McDonald,686790,R,59.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",60.5,20.3,68.7,96.6,80.0,66.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 4.1% barrel, 4.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.31,51.85,91.92,105.022,0.4821,0.2192,0.3483,77.33,74.97,43.3,22.61,13.3,0.187,4.08,37.9,89.09,0.3571,0.1101,16.74,Out To CF,96,Kauffman Stadium,
38,686611,Dylan Crews,WSH,COL,2026-07-21T00:40:00Z,Pre-Game,5,Kyle Freeland,607536,L,58.5,Longshot,Watch List,"Projected Lineup, Good Environment, Platoon Edge",40.9,61.8,71.7,81.9,78.0,18.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,1,"Last 7 games: 3/26, 1 HR","platoon edge; pitcher baseline 10.5% barrel, 19.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.45,41.43,90.33,101.5026,0.4189,0.1776,0.3189,73.58,33.64,34.08,27.35,7.9,0.1447,10.52,44.78,90.96,0.4898,0.1994,29.5,R To L,97,Coors Field,
39,665019,Kody Clemens,MIN,CLE,2026-07-20T22:40:00Z,Pre-Game,3,Tanner Bibee,676440,R,57.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",54.3,47.5,39.1,96.6,80.0,36.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 22.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.84,46.83,92.34,101.7345,0.4587,0.209,0.3338,71.99,14.66,44.19,32.9,18.3,0.242,8.94,39.89,89.27,0.4249,0.1744,27.41,In From CF,83,Progressive Field,
40,641933,Tyler O'Neill,BAL,BOS,2026-07-20T23:10:00Z,Pre-Game,4,Payton Tolle,801139,L,57.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",48.6,30.0,66.2,94.9,78.0,87.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,15,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.9% barrel, 7.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.6,42.39,89.5,100.5454,0.4306,0.2135,0.3222,72.74,24.73,47.54,40.61,6.9,0.1657,6.89,35.57,87.87,0.3637,0.1408,28.93,Out To LF,79,Fenway Park,
41,691406,Junior Caminero,TB,TOR,2026-07-20T23:07:00Z,Pre-Game,3,Dylan Cease,656302,R,57.5,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",63.9,18.2,71.9,96.6,50.0,64.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 5.7% barrel, 9.8 HR allowed",EV profile; pitcher fly-ball pressure modest,13.51,51.47,92.96,105.4236,0.5073,0.2369,0.3656,79.48,86.21,46.43,23.42,33.8,0.271,5.66,34.35,86.66,0.3058,0.1051,23.37,Out To CF,75,Rogers Centre,
42,664023,Ian Happ,CHC,DET,2026-07-21T00:05:00Z,Pre-Game,5,Jack Flaherty,656427,R,57.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Platoon Edge",46.5,47.5,77.8,81.9,75.0,16.1,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,0,"Last 7 games: 5/22, 0 HR","switch hitter; pitcher baseline 9.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.59,43.56,89.72,101.1707,0.4227,0.2028,0.3288,72.05,19.51,43.35,33.51,18.8,0.1973,8.97,46.25,90.4,0.3948,0.1597,29.8,Out To LF,82,Wrigley Field,
43,607043,Brandon Nimmo,TEX,CWS,2026-07-21T00:05:00Z,Pre-Game,4,Erick Fedde,607200,R,57.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",54.0,42.3,41.1,94.9,80.0,55.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 7.2% barrel, 16.2 HR allowed",EV profile; pitcher fly-ball pressure modest,11.53,51.74,92.32,102.3751,0.4841,0.2062,0.3588,72.44,28.04,31.7,26.68,13.8,0.1642,7.2,40.29,89.15,0.4344,0.1685,27.51,None,72,Globe Life Field,
44,663757,Trent Grisham,NYY,PIT,2026-07-20T23:05:00Z,Pre-Game,1,Braxton Ashcraft,677952,R,57.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.0,30.1,65.2,93.2,80.0,52.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.6% barrel, 10.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.17,47.17,91.17,101.1072,0.4721,0.2171,0.3609,70.58,8.77,45.7,31.61,17.9,0.201,5.61,40.25,89.61,0.3542,0.1255,25.53,R To L,81,Yankee Stadium,
45,665742,Juan Soto,NYM,MIL,2026-07-20T23:40:00Z,Pre-Game,2,Jacob Misiorowski,694819,R,57.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",72.0,17.1,41.1,100.0,80.0,34.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","platoon edge; pitcher baseline 4.6% barrel, 8.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.61,50.26,92.89,103.1109,0.6031,0.3049,0.4269,72.55,30.68,39.32,32.47,27.6,0.262,4.61,35.12,87.81,0.2768,0.0975,25.01,None,72,American Family Field,
46,672960,Kazuma Okamoto,TOR,TB,2026-07-20T23:07:00Z,Pre-Game,5,Nick Martinez,607259,R,56.9,Longshot,Watch List,"Strong Barrel, Good Environment",56.4,35.5,71.9,86.4,50.0,47.5,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 14.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.3,46.8,91.3,102.3447,0.442,0.224,0.325,73.2,35.5,50.6,32.5,22.0,0.223,7.21,33.73,87.46,0.4338,0.16,27.84,Out To CF,75,Rogers Centre,
47,678246,Miguel Vargas,CWS,TEX,2026-07-21T00:05:00Z,Pre-Game,3,Jacob deGrom,594798,R,56.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",56.6,49.8,41.1,96.6,50.0,37.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 9.0% barrel, 19.0 HR allowed",fly-ball profile; pitcher allows elevated contact,13.53,44.98,90.26,100.6057,0.5001,0.2382,0.375,73.12,35.15,42.88,36.22,19.5,0.2202,9.02,43.37,90.52,0.3945,0.1665,30.09,None,72,Globe Life Field,
48,650402,Gleyber Torres,DET,CHC,2026-07-21T00:05:00Z,Pre-Game,2,Jameson Taillon,592791,R,56.5,Longshot,Watch List,"Good Environment, Premium Lineup Spot",26.1,64.6,77.8,100.0,50.0,44.1,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","same-side matchup; pitcher baseline 12.4% barrel, 21.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.99,33.89,86.71,97.7058,0.4123,0.1531,0.3483,68.52,5.5,21.58,27.52,7.6,0.1198,12.44,38.37,88.44,0.4905,0.2411,36.19,Out To LF,82,Wrigley Field,
49,665052,Griffin Conine,MIA,HOU,2026-07-21T00:10:00Z,Pre-Game,5,Ronel Blanco,669854,R,56.5,Longshot,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",57.3,29.6,41.1,86.4,80.0,100.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,19,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,15.71,50.69,89.92,104.1282,0.4866,0.2187,0.3608,74.05,43.55,48.62,19.84,5.5,0.2504,8.4,30.5,85.9,0.354,0.155,32.1,None,72,Daikin Park,
50,669477,Casey Schmitt,SF,KC,2026-07-20T23:40:00Z,Pre-Game,3,Michael Wacha,608379,R,56.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",49.0,35.1,68.7,96.6,50.0,65.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.6% barrel, 14.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.31,44.08,89.64,100.665,0.4941,0.2129,0.3497,72.26,25.71,40.71,33.08,16.9,0.1962,6.63,35.86,88.13,0.413,0.1605,27.48,Out To CF,96,Kauffman Stadium,
51,691723,Coby Mayo,BAL,BOS,2026-07-20T23:10:00Z,Pre-Game,5,Payton Tolle,801139,L,56.1,Longshot,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",46.9,30.0,66.2,86.4,78.0,87.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,15,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.9% barrel, 7.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.01,45.1,90.8,102.9194,0.391,0.1803,0.296,75.33,54.03,50.11,33.06,12.4,0.1962,6.89,35.57,87.87,0.3637,0.1408,28.93,Out To LF,79,Fenway Park,
52,671739,Michael Harris II,ATL,SD,2026-07-20T23:15:00Z,Pre-Game,5,JP Sears,676664,L,55.9,Longshot,Watch List,Strong Barrel,51.8,55.2,47.4,86.4,50.0,36.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,33,1,"Last 7 games: 8/33, 1 HR","same-side matchup; pitcher baseline 8.6% barrel, 11.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.55,48.79,91.32,103.7606,0.4884,0.1991,0.3465,74.65,46.58,34.68,23.75,17.9,0.1866,8.63,45.07,90.6,0.4621,0.1966,36.25,In From RF,89,Truist Park,
53,592626,Joc Pederson,TEX,CWS,2026-07-21T00:05:00Z,Pre-Game,1,Erick Fedde,607200,R,55.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",47.9,42.3,41.1,93.2,80.0,66.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,19,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.2% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.76,47.74,91.69,101.7846,0.435,0.1894,0.3437,72.42,23.26,41.43,27.58,13.9,0.2093,7.2,40.29,89.15,0.4344,0.1685,27.51,None,72,Globe Life Field,
54,681624,Andy Pages,LAD,PHI,2026-07-20T23:10:00Z,Pre-Game,2,Cristopher Sánchez,650911,L,55.6,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",38.2,35.9,73.3,100.0,78.0,48.1,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,1,"Last 7 games: 7/22, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.4,42.03,88.88,100.1123,0.4385,0.1749,0.3314,72.88,27.24,36.57,29.63,20.0,0.1953,7.87,42.6,89.28,0.3611,0.1312,18.09,Out To LF,82,Citizens Bank Park,
55,691016,Tyler Soderstrom,ATH,AZ,2026-07-21T01:40:00Z,Scheduled,2,Mitch Bratt,683352,L,55.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",47.1,58.7,28.2,95.5,50.0,77.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.0% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.84,46.93,90.76,102.2133,0.4423,0.1834,0.3438,74.35,43.36,36.35,26.3,18.7,0.2239,10.0,50.0,89.5,0.481,0.218,35.0,,,Chase Field,
56,666018,Jonathan Aranda,TB,TOR,2026-07-20T23:07:00Z,Pre-Game,2,Dylan Cease,656302,R,55.3,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",49.7,18.2,71.9,100.0,80.0,50.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.01,48.06,91.67,101.3596,0.4758,0.2016,0.3708,70.15,12.37,30.19,30.34,14.0,0.1688,5.66,34.35,86.66,0.3058,0.1051,23.37,Out To CF,75,Rogers Centre,
57,701538,Jackson Merrill,SD,ATL,2026-07-20T23:15:00Z,Pre-Game,2,Bryce Elder,693821,R,55.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",44.8,38.6,47.4,100.0,80.0,53.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.1% barrel, 17.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.76,44.58,89.56,100.321,0.4424,0.1934,0.3218,72.98,27.46,38.47,28.1,13.2,0.1573,6.12,41.0,90.0,0.4039,0.1512,26.5,In From RF,89,Truist Park,
58,682829,Elly De La Cruz,CIN,SEA,2026-07-21T01:40:00Z,Scheduled,1,George Kirby,669923,R,55.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.3,38.8,25.4,88.7,75.0,71.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,31,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 7.6% barrel, 12.2 HR allowed",EV profile; pitcher fly-ball pressure modest,13.52,50.01,93.38,104.325,0.4716,0.2031,0.3535,74.99,50.11,35.66,25.94,17.8,0.2096,7.62,42.92,89.9,0.3962,0.1395,24.73,,,T-Mobile Park,
59,542303,Marcell Ozuna,PIT,NYY,2026-07-20T23:05:00Z,Pre-Game,6,Ryan Weathers,677960,L,54.6,Longshot,Watch List,Platoon Edge,41.0,50.8,65.2,76.2,78.0,29.2,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.61,39.98,89.55,100.1292,0.4172,0.1894,0.3225,73.39,36.01,39.96,31.27,11.9,0.1393,9.95,41.71,89.6,0.4327,0.1848,27.16,R To L,81,Yankee Stadium,
60,669016,Brandon Marsh,PHI,LAD,2026-07-20T23:10:00Z,Pre-Game,5,Emmet Sheehan,686218,R,54.5,Longshot,Watch List,"Good Environment, Platoon Edge",39.4,45.6,73.3,86.4,80.0,5.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","platoon edge; pitcher baseline 9.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.89,45.35,90.05,100.3261,0.432,0.1662,0.3216,71.47,15.26,38.05,26.03,13.8,0.177,9.82,40.06,89.37,0.3831,0.1612,29.1,Out To LF,82,Citizens Bank Park,
61,664034,Ty France,SD,ATL,2026-07-20T23:15:00Z,Pre-Game,4,Bryce Elder,693821,R,54.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",46.2,38.6,47.4,94.9,50.0,100.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,24,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 6.1% barrel, 17.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.36,47.84,91.32,101.5049,0.4439,0.1926,0.3329,71.7,18.13,36.5,23.71,11.9,0.2143,6.12,41.0,90.0,0.4039,0.1512,26.5,In From RF,89,Truist Park,
62,671218,Heliot Ramos,SF,KC,2026-07-20T23:40:00Z,Pre-Game,5,Michael Wacha,608379,R,54.3,Longshot,Watch List,Strong Barrel,54.3,35.1,68.7,86.4,50.0,22.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,0,"Last 7 games: 8/30, 0 HR","same-side matchup; pitcher baseline 6.6% barrel, 14.3 HR allowed",EV profile; pitcher fly-ball pressure modest,13.56,49.22,92.22,103.2369,0.4632,0.1995,0.3319,72.74,30.21,35.06,23.65,11.9,0.1713,6.63,35.86,88.13,0.413,0.1605,27.48,Out To CF,96,Kauffman Stadium,
63,677951,Bobby Witt Jr.,KC,SF,2026-07-20T23:40:00Z,Pre-Game,2,Trevor McDonald,686790,R,54.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",58.1,20.3,68.7,100.0,50.0,25.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,30,1,"Last 7 games: 5/30, 1 HR","same-side matchup; pitcher baseline 4.1% barrel, 4.5 HR allowed",EV profile; pitcher fly-ball pressure modest,12.29,51.09,93.02,103.6933,0.515,0.2143,0.3797,73.95,42.12,29.54,26.64,16.0,0.1815,4.08,37.9,89.09,0.3571,0.1101,16.74,Out To CF,96,Kauffman Stadium,
64,800050,Chase DeLauter,CLE,MIN,2026-07-20T22:40:00Z,Pre-Game,3,Joe Ryan,657746,R,54.0,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",35.3,49.8,39.1,96.6,80.0,75.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.8,44.7,90.9,101.4757,0.431,0.155,0.343,71.5,18.6,38.1,21.1,11.0,0.168,10.87,41.83,89.71,0.3746,0.1614,29.33,In From CF,83,Progressive Field,
65,665487,Fernando Tatis Jr.,SD,ATL,2026-07-20T23:15:00Z,Pre-Game,1,Bryce Elder,693821,R,53.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",51.3,38.6,47.4,93.2,50.0,61.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.1% barrel, 17.7 HR allowed",EV profile; pitcher fly-ball pressure modest,11.14,52.99,92.46,104.4586,0.4544,0.1715,0.3588,75.33,57.05,32.84,21.24,12.4,0.1297,6.12,41.0,90.0,0.4039,0.1512,26.5,In From RF,89,Truist Park,
66,695600,Carter Jensen,KC,SF,2026-07-20T23:40:00Z,Pre-Game,1,Trevor McDonald,686790,R,53.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",53.3,20.3,68.7,93.2,80.0,18.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","platoon edge; pitcher baseline 4.1% barrel, 4.5 HR allowed",EV profile; pitcher fly-ball pressure modest,12.54,47.73,92.11,102.8494,0.4447,0.1969,0.3343,74.2,40.5,39.32,29.58,10.0,0.208,4.08,37.9,89.09,0.3571,0.1101,16.74,Out To CF,96,Kauffman Stadium,
67,669242,Tommy Edman,LAD,PHI,2026-07-20T23:10:00Z,Pre-Game,3,Cristopher Sánchez,650911,L,53.7,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",33.8,34.7,73.3,96.6,75.0,59.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,23,1,Contact streak: 9/23 over last 7 games,"switch hitter; pitcher baseline 7.9% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.21,40.67,89.7,100.3283,0.4544,0.1426,0.3665,70.41,12.21,44.91,23.42,5.3,0.1668,7.87,42.6,89.28,0.3611,0.1312,18.09,Out To LF,82,Citizens Bank Park,
68,665489,Vladimir Guerrero Jr.,TOR,TB,2026-07-20T23:07:00Z,Pre-Game,3,Nick Martinez,607259,R,53.6,Longshot,Watch List,"Good Environment, Premium Lineup Spot",40.5,35.5,71.9,96.6,50.0,57.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 14.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.56,46.22,90.67,103.2098,0.4402,0.1479,0.3574,76.28,63.5,35.88,18.75,11.1,0.119,7.21,33.73,87.46,0.4338,0.16,27.84,Out To CF,75,Rogers Centre,
