rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
34,668715,Spencer Steer,CIN,STL,2026-07-26T18:15:00Z,Pre-Game,2,Kyle Leahy,681517,R,56.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",39.7,54.9,65.1,100.0,50.0,46.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.4% barrel, 8.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.96,37.33,88.98,99.037,0.4268,0.1882,0.328,71.11,7.66,46.73,29.88,17.5,0.18,10.43,48.44,90.85,0.4478,0.1782,22.19,Out To CF,94,Busch Stadium,
35,575929,Willson Contreras,BOS,TOR,2026-07-26T17:35:00Z,Pre-Game,4,Kevin Gausman,592332,R,56.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",60.4,42.4,40.2,94.9,50.0,57.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,1,Contact streak: 8/21 over last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 16.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.39,47.25,90.53,103.1642,0.5104,0.2436,0.3797,76.77,68.82,44.98,28.42,21.4,0.2397,8.36,39.86,88.74,0.4063,0.162,26.51,In From RF,73,Fenway Park,
36,669065,Kyle Stowers,MIA,SD,2026-07-26T17:40:00Z,Pre-Game,2,Walker Buehler,621111,R,56.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",58.0,44.1,35.0,100.0,80.0,8.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,0,"Last 7 games: 5/28, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.36,53.54,91.52,103.1486,0.4495,0.2104,0.3344,75.14,53.1,46.41,29.82,15.9,0.2147,8.8,40.18,89.51,0.4164,0.1603,24.21,None,72,loanDepot park,
37,676475,Alec Burleson,STL,CIN,2026-07-26T18:15:00Z,Pre-Game,4,Andrew Abbott,671096,L,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",52.2,39.7,65.1,94.9,50.0,44.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,29,0,Contact streak: 12/29 over last 7 games,"same-side matchup; pitcher baseline 7.5% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.69,46.43,91.42,101.7491,0.5144,0.2249,0.3702,73.1,31.44,43.61,27.61,15.9,0.1781,7.51,37.06,89.2,0.406,0.1576,28.07,Out To CF,94,Busch Stadium,
38,691781,Brady House,WSH,AZ,2026-07-26T17:35:00Z,Pre-Game,5,Kohl Drake,684442,L,56.3,Longshot,Watch List,Platoon Edge,37.3,53.3,64.2,86.4,78.0,48.7,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 5 vs RotoWire 8,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 15.4% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.71,43.99,89.24,101.4545,0.4099,0.1574,0.3085,73.17,28.64,34.92,26.21,6.1,0.1468,15.4,46.2,87.7,0.415,0.129,30.8,Out To LF,84,Nationals Park,
39,571970,Max Muncy,LAD,NYM,2026-07-26T17:40:00Z,Pre-Game,4,Freddy Peralta,642547,R,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",56.7,32.2,37.8,94.9,80.0,74.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.6% barrel, 18.2 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.81,46.18,90.46,101.3073,0.4879,0.2436,0.3621,71.48,14.36,52.55,35.09,19.7,0.2403,6.57,37.44,87.86,0.3638,0.1382,27.08,In From CF,82,Citi Field,
40,672515,Gabriel Moreno,AZ,WSH,2026-07-26T17:35:00Z,Pre-Game,3,Miles Mikolas,571945,R,56.1,Longshot,Watch List,Premium Lineup Spot,36.3,58.2,64.2,96.6,50.0,50.3,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 10.0% barrel, 23.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.38,42.35,89.7,99.6009,0.4642,0.1677,0.3698,71.32,20.31,35.15,25.26,7.6,0.1403,9.97,41.66,89.72,0.4962,0.2165,27.86,Out To LF,84,Nationals Park,
41,677800,Wilyer Abreu,BOS,TOR,2026-07-26T17:35:00Z,Pre-Game,3,Kevin Gausman,592332,R,56.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.4,42.4,40.2,96.6,80.0,36.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 16.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.51,42.94,90.1,101.2159,0.4701,0.218,0.3406,73.89,38.38,37.13,37.73,17.1,0.1968,8.36,39.86,88.74,0.4063,0.162,26.51,In From RF,73,Fenway Park,
42,643217,Andrew Benintendi,CWS,HOU,2026-07-26T18:10:00Z,Scheduled,6,Ronel Blanco,669854,R,56.0,Longshot,Watch List,"Projected Lineup, Pitcher Vulnerable, Platoon Edge",38.6,88.5,27.6,71.7,80.0,12.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,0,"Last 7 games: 4/20, 0 HR","platoon edge; pitcher baseline 28.8% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.7,43.41,88.7,98.8018,0.4244,0.1774,0.3207,69.54,4.43,51.57,30.87,13.0,0.1812,28.77,52.9,92.13,0.5297,0.3342,62.13,,,Rate Field,
43,607043,Brandon Nimmo,TEX,SEA,2026-07-26T18:35:00Z,Scheduled,4,Logan Gilbert,669302,R,56.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",52.9,50.2,27.6,90.4,80.0,50.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 9.9% barrel, 16.5 HR allowed",EV profile; pitcher fly-ball pressure modest,11.11,51.6,92.25,102.3109,0.4834,0.2027,0.3588,72.44,27.76,32.33,26.47,14.5,0.1656,9.93,42.47,90.45,0.3915,0.1631,29.1,,,Globe Life Field,
44,521692,Salvador Perez,KC,DET,2026-07-26T17:40:00Z,Pre-Game,3,Framber Valdez,664285,L,55.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",46.4,35.9,51.6,96.6,78.0,67.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.6% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.65,43.76,89.3,100.8301,0.4472,0.2072,0.315,71.99,22.38,42.12,30.01,19.5,0.1729,6.56,42.94,89.96,0.3875,0.1395,20.28,R To L,77,Comerica Park,
45,592626,Joc Pederson,TEX,SEA,2026-07-26T18:35:00Z,Scheduled,1,Logan Gilbert,669302,R,55.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",48.5,50.2,27.6,88.7,80.0,76.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.9% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.76,47.74,91.76,101.8017,0.4399,0.1915,0.3444,72.42,23.4,41.43,28.35,14.6,0.2121,9.93,42.47,90.45,0.3915,0.1631,29.1,,,Globe Life Field,
46,681715,Heriberto Hernández,MIA,SD,2026-07-26T17:40:00Z,Pre-Game,3,Walker Buehler,621111,R,55.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",58.4,44.1,35.0,96.6,50.0,46.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,1,"Last 7 games: 9/29, 1 HR","same-side matchup; pitcher baseline 8.8% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.75,49.67,91.67,101.9835,0.4903,0.2334,0.355,74.38,47.62,44.65,31.74,12.8,0.2175,8.8,40.18,89.51,0.4164,0.1603,24.21,None,72,loanDepot park,
47,701538,Jackson Merrill,SD,MIA,2026-07-26T17:40:00Z,Pre-Game,5,Janson Junk,676083,R,55.2,Longshot,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",46.2,43.3,35.0,86.4,80.0,100.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 10.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.04,45.0,89.7,100.3846,0.4508,0.1976,0.326,72.98,27.18,37.56,28.59,14.6,0.1657,7.59,43.17,90.48,0.4257,0.1655,23.22,None,72,loanDepot park,
48,695506,Jac Caglianone,KC,DET,2026-07-26T17:40:00Z,Pre-Game,4,Framber Valdez,664285,L,55.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",59.1,35.9,51.6,94.9,50.0,26.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","same-side matchup; pitcher baseline 6.6% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.89,51.22,91.85,104.8404,0.4737,0.215,0.3427,77.4,75.25,43.02,22.82,13.3,0.1828,6.56,42.94,89.96,0.3875,0.1395,20.28,R To L,77,Comerica Park,
49,646240,Rafael Devers,SF,LAA,2026-07-26T20:05:00Z,Scheduled,4,José Soriano,667755,R,55.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.8,36.6,19.3,90.4,80.0,81.4,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 12.0 HR allowed",EV profile; pitcher fly-ball pressure modest,12.92,52.32,92.66,103.0863,0.4646,0.2287,0.3369,71.81,21.69,33.63,33.18,25.9,0.2361,7.83,40.78,89.51,0.3803,0.1369,18.68,,,Oracle Park,
50,665052,Griffin Conine,MIA,SD,2026-07-26T17:40:00Z,Pre-Game,6,Walker Buehler,621111,R,54.9,Longshot,Watch List,"Strong Barrel, Platoon Edge",58.9,44.1,35.0,76.2,80.0,34.4,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.92,53.07,90.62,103.7983,0.4761,0.2124,0.3531,74.12,44.32,48.69,20.75,5.5,0.2266,8.8,40.18,89.51,0.4164,0.1603,24.21,None,72,loanDepot park,
51,686527,Dominic Canzone,SEA,TEX,2026-07-26T18:35:00Z,Scheduled,5,Jacob deGrom,594798,R,54.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",58.7,51.0,27.6,81.9,80.0,5.1,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","platoon edge; pitcher baseline 9.2% barrel, 19.0 HR allowed",EV profile; pitcher allows elevated contact,14.01,47.6,92.09,102.8633,0.5001,0.2297,0.3606,74.22,44.26,40.6,26.09,13.8,0.223,9.23,44.21,90.66,0.3959,0.1672,30.02,,,Globe Life Field,
52,596019,Francisco Lindor,NYM,LAD,2026-07-26T17:40:00Z,Pre-Game,2,Emmet Sheehan,686218,R,54.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",44.9,45.8,37.8,100.0,75.0,46.5,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 2 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","switch hitter; pitcher baseline 10.2% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.83,47.62,91.48,100.321,0.4428,0.1863,0.3415,72.19,22.42,43.57,28.76,13.5,0.171,10.24,40.41,89.37,0.3838,0.1612,29.66,In From CF,82,Citi Field,
53,592518,Manny Machado,SD,MIA,2026-07-26T17:40:00Z,Pre-Game,3,Janson Junk,676083,R,54.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",50.5,43.3,35.0,96.6,50.0,83.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 10.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.43,46.32,91.15,101.9284,0.4502,0.203,0.3354,74.57,44.12,40.57,28.43,23.5,0.2102,7.59,43.17,90.48,0.4257,0.1655,23.22,None,72,loanDepot park,
54,547180,Bryce Harper,PHI,NYY,2026-07-26T23:20:00Z,Scheduled,3,Will Warren,701542,R,54.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",52.1,45.5,34.3,92.1,80.0,18.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.39,45.68,90.46,101.8983,0.4962,0.2268,0.3764,74.27,46.96,38.82,28.08,22.8,0.2309,8.24,41.66,90.44,0.4183,0.1603,24.87,,,Citizens Bank Park,
55,691406,Junior Caminero,TB,CLE,2026-07-26T16:15:00Z,Pre-Game,3,Parker Messick,800048,L,54.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",63.3,20.5,41.1,96.6,78.0,33.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,0,Contact streak: 10/29 over last 7 games,"platoon edge; pitcher baseline 5.5% barrel, 8.9 HR allowed",EV profile; pitcher fly-ball pressure modest,13.58,51.4,92.89,105.4307,0.5045,0.232,0.3649,79.41,86.07,46.57,22.93,33.8,0.2654,5.52,32.11,87.47,0.3505,0.1198,21.82,None,72,Tropicana Field,
56,700250,Ben Rice,NYY,PHI,2026-07-26T23:20:00Z,Scheduled,2,Cristopher Sánchez,650911,L,54.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",65.6,35.3,34.3,95.5,50.0,21.8,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,1,"Last 7 games: 4/28, 1 HR","same-side matchup; pitcher baseline 7.6% barrel, 12.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.61,50.5,92.6,102.5712,0.5299,0.2555,0.3819,72.91,28.2,46.99,29.48,28.8,0.2874,7.59,42.6,89.42,0.3618,0.1291,17.74,,,Citizens Bank Park,
57,680777,Ryan Jeffers,MIN,ATH,2026-07-26T18:10:00Z,Scheduled,3,Jeffrey Springs,605488,L,53.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",46.5,49.4,27.1,92.1,78.0,53.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.4% barrel, 27.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.48,41.96,90.07,101.4439,0.4539,0.2018,0.3593,72.86,35.45,38.09,29.01,9.0,0.2143,9.43,36.25,88.16,0.4464,0.1967,32.86,,,Target Field,
58,694671,Wyatt Langford,TEX,SEA,2026-07-26T18:35:00Z,Scheduled,2,Logan Gilbert,669302,R,53.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",44.9,50.2,27.6,95.5,50.0,99.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.9% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.71,41.75,89.93,101.0034,0.4494,0.1981,0.332,72.89,26.69,41.0,30.32,15.0,0.2271,9.93,42.47,90.45,0.3915,0.1631,29.1,,,Globe Life Field,
59,668804,Bryan Reynolds,PIT,CHC,2026-07-26T17:35:00Z,Scheduled,3,Jameson Taillon,592791,R,53.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",45.9,63.3,24.3,92.1,75.0,0.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,29,0,"Last 7 games: 3/29, 0 HR","switch hitter; pitcher baseline 12.5% barrel, 22.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.66,46.14,90.92,101.9224,0.4421,0.1897,0.352,72.62,28.51,40.64,24.9,14.6,0.1752,12.51,38.86,88.51,0.487,0.239,37.03,,,PNC Park,
60,664034,Ty France,SD,MIA,2026-07-26T17:40:00Z,Pre-Game,4,Janson Junk,676083,R,53.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",47.4,43.3,35.0,94.9,50.0,88.6,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,32,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 10.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.78,48.47,91.53,101.6143,0.446,0.1919,0.3322,71.7,18.41,36.64,24.06,13.3,0.2171,7.59,43.17,90.48,0.4257,0.1655,23.22,None,72,loanDepot park,
61,803011,Sam Antonacci,CWS,HOU,2026-07-26T18:10:00Z,Scheduled,1,Ronel Blanco,669854,R,53.5,Longshot,Watch List,"Projected Lineup, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",25.0,88.5,27.6,88.7,80.0,6.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 28.8% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.6,36.0,87.5,98.2286,0.425,0.139,0.357,70.0,8.8,33.3,21.8,7.0,0.131,28.77,52.9,92.13,0.5297,0.3342,62.13,,,Rate Field,
62,666176,Jo Adell,LAA,SF,2026-07-26T20:05:00Z,Scheduled,5,Carson Whisenhunt,687931,L,53.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",51.1,51.0,19.3,81.9,78.0,56.2,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.9% barrel, 2.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.21,45.17,90.16,102.565,0.4734,0.212,0.3384,77.39,71.86,37.86,27.21,21.6,0.1839,7.88,43.42,90.23,0.4743,0.2046,37.18,,,Oracle Park,
63,683002,Gunnar Henderson,BAL,ATL,2026-07-26T17:35:00Z,Pre-Game,3,Reynaldo López,625643,R,53.1,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",37.0,41.2,56.1,96.6,80.0,36.5,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","platoon edge; pitcher baseline 6.8% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.62,45.7,90.21,101.3464,0.3956,0.149,0.3144,74.67,47.1,41.5,24.01,17.7,0.178,6.81,40.06,88.43,0.4894,0.1797,26.67,R To L,83,Oriole Park at Camden Yards,
64,665487,Fernando Tatis Jr.,SD,MIA,2026-07-26T17:40:00Z,Pre-Game,1,Janson Junk,676083,R,53.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",51.3,43.3,35.0,93.2,50.0,56.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 10.1 HR allowed",EV profile; pitcher fly-ball pressure modest,10.93,53.06,92.53,104.3522,0.4551,0.1736,0.3602,75.4,57.19,33.33,21.31,13.1,0.136,7.59,43.17,90.48,0.4257,0.1655,23.22,None,72,loanDepot park,
65,663728,Cal Raleigh,SEA,TEX,2026-07-26T18:35:00Z,Scheduled,4,Jacob deGrom,594798,R,52.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.7,49.0,27.6,90.4,75.0,18.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","switch hitter; pitcher baseline 9.2% barrel, 19.0 HR allowed",fly-ball profile; pitcher allows elevated contact,13.48,37.42,89.06,100.1384,0.4084,0.2152,0.3101,74.99,53.02,53.38,41.94,25.0,0.1985,9.23,44.21,90.66,0.3959,0.1672,30.02,,,Globe Life Field,
66,680728,Adrian Del Castillo,AZ,WSH,2026-07-26T17:35:00Z,Pre-Game,7,Miles Mikolas,571945,R,52.4,Longshot,Watch List,Platoon Edge,31.7,58.2,64.2,64.3,80.0,42.3,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,1,"Last 7 games: 7/25, 1 HR","platoon edge; pitcher baseline 10.0% barrel, 23.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.05,42.3,89.27,99.2984,0.3437,0.1408,0.2662,72.26,23.62,37.17,31.84,4.7,0.1353,9.97,41.66,89.72,0.4962,0.2165,27.86,Out To LF,84,Nationals Park,
67,661388,William Contreras,MIL,COL,2026-07-26T18:10:00Z,Scheduled,4,Kyle Freeland,607536,L,52.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",36.4,62.1,27.6,90.4,78.0,29.2,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 10.4% barrel, 20.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.96,44.37,90.33,101.4947,0.4245,0.1618,0.3322,73.2,35.07,36.25,23.38,12.1,0.1243,10.45,44.71,90.89,0.4933,0.2029,29.43,,,American Family Field,
