rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
35,665161,Jeremy Peña,HOU,KC,2026-09-17T23:15:00Z,Pre-Game,1,Seth Lugo,607625,R,50.9,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",32.3,52.8,41.1,93.2,50.0,76.4,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 21.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.08,40.73,88.62,100.0253,0.4264,0.1557,0.3291,72.23,14.83,45.99,24.85,18.4,0.187,8.72,43.38,90.0,0.459,0.1883,28.76,None,72,Daikin Park,
36,666182,Bo Bichette,NYM,PHI,2026-09-17T23:15:00Z,Pre-Game,3,Aaron Nola,605400,R,50.9,Longshot,Watch List,Premium Lineup Spot,33.0,47.7,65.3,96.6,50.0,15.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,31,0,"Last 7 games: 7/31, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 29.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.85,43.97,90.02,101.0909,0.4331,0.1503,0.3341,69.66,13.02,26.63,22.67,16.6,0.1412,9.31,41.27,88.77,0.4142,0.1724,27.46,Out To LF,77,Citi Field,
37,575929,Willson Contreras,BOS,TEX,2026-09-18T00:05:00Z,Pre-Game,4,Tyler Alexander,641302,L,50.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",56.4,17.7,41.1,94.9,78.0,26.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","platoon edge; pitcher baseline 4.5% barrel, 4.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.62,45.71,90.04,102.6842,0.4873,0.231,0.3713,76.7,68.24,46.31,28.49,24.9,0.2278,4.5,34.56,87.1,0.3526,0.1097,24.23,None,72,Globe Life Field,
38,605137,Josh Bell,MIN,LAA,2026-09-18T01:38:00Z,Pre-Game,4,Walbert Ureña,700712,R,50.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",45.1,19.5,54.7,94.9,75.0,47.5,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 4 vs RotoWire 5,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 5.6% barrel, 9.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.49,43.78,89.98,101.0665,0.457,0.2024,0.3408,72.26,28.36,41.15,27.2,20.6,0.1716,5.6,36.4,87.3,0.317,0.109,22.5,Varies,80,Angel Stadium,
39,670231,John Rave,KC,HOU,2026-09-17T23:15:00Z,Pre-Game,7,Miguel Ullola,699044,R,49.7,Longshot,Watch List,Platoon Edge,32.1,60.5,41.1,64.3,80.0,45.1,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,17,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 15.8% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.0,36.92,88.16,99.9569,0.3805,0.1493,0.3132,73.9,40.14,44.17,25.06,5.4,0.1929,15.8,36.8,87.4,0.416,0.21,52.6,None,72,Daikin Park,
40,694249,Cole Carrigg,COL,SD,2026-09-17T19:10:00Z,In Progress,4,Michael King,650633,R,49.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",27.2,39.8,44.7,94.9,75.0,82.0,Yes,Yes,3,Yes,Yes,MLB Stats API; RotoWire,order MLB 4 vs RotoWire 3,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,3,Hot streak: 3 HR in last 7 games,"switch hitter; pitcher baseline 9.4% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.5,36.2,87.9,98.7904,0.395,0.149,0.313,73.3,34.9,48.9,29.4,10.0,0.202,9.37,34.46,87.24,0.4123,0.1744,27.75,In From LF,74,Coors Field,
41,673237,Yainer Diaz,HOU,KC,2026-09-17T23:15:00Z,Pre-Game,5,Seth Lugo,607625,R,48.9,Longshot,Watch List,No major boost,31.5,52.8,41.1,86.4,50.0,61.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,22,1,Contact streak: 9/22 over last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 21.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.29,39.4,89.34,99.9889,0.4174,0.1515,0.3106,72.48,22.65,36.07,18.26,14.4,0.1617,8.72,43.38,90.0,0.459,0.1883,28.76,None,72,Daikin Park,
42,669394,Jake Burger,TEX,BOS,2026-09-18T00:05:00Z,Pre-Game,6,Sonny Gray,543243,R,48.8,Longshot,Watch List,Strong Barrel,51.3,38.6,41.1,76.2,50.0,25.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","same-side matchup; pitcher baseline 7.7% barrel, 18.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.78,46.68,90.12,102.7369,0.4374,0.2019,0.3177,75.44,58.21,41.18,28.18,23.0,0.1893,7.7,39.37,89.18,0.3936,0.1439,22.85,None,72,Globe Life Field,
43,662139,Daulton Varsho,HOU,KC,2026-09-17T23:15:00Z,Pre-Game,6,Seth Lugo,607625,R,48.5,Longshot,Watch List,Platoon Edge,35.6,52.8,41.1,76.2,80.0,0.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 21.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.46,37.78,87.73,99.4425,0.3974,0.1676,0.2976,73.71,36.6,41.57,31.41,13.7,0.1847,8.72,43.38,90.0,0.459,0.1883,28.76,None,72,Daikin Park,
44,663330,Jahmai Jones,BOS,TEX,2026-09-18T00:05:00Z,Pre-Game,2,Tyler Alexander,641302,L,48.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.8,17.7,41.1,100.0,78.0,3.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,14,0,"Last 7 games: 2/14, 0 HR","platoon edge; pitcher baseline 4.5% barrel, 4.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.95,48.42,91.36,102.5473,0.4567,0.208,0.3486,73.46,36.12,50.18,28.2,5.6,0.1923,4.5,34.56,87.1,0.3526,0.1097,24.23,None,72,Globe Life Field,
45,672580,Maikel Garcia,KC,HOU,2026-09-17T23:15:00Z,Pre-Game,4,Miguel Ullola,699044,R,48.3,Longshot,Watch List,Premium Lineup Spot,26.6,60.5,41.1,94.9,50.0,20.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","same-side matchup; pitcher baseline 15.8% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.9,42.09,90.32,100.5105,0.3891,0.1138,0.3224,71.83,18.43,34.81,21.04,6.9,0.1294,15.8,36.8,87.4,0.416,0.21,52.6,None,72,Daikin Park,
46,666211,Taylor Trammell,HOU,KC,2026-09-17T23:15:00Z,Pre-Game,7,Seth Lugo,607625,R,48.3,Longshot,Watch List,"Strong Barrel, Platoon Edge",38.6,52.8,41.1,64.3,80.0,10.6,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,0,"Last 7 games: 4/21, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 21.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.95,38.27,89.11,101.0072,0.3539,0.1613,0.2836,75.93,60.32,47.17,28.2,5.8,0.1451,8.72,43.38,90.0,0.459,0.1883,28.76,None,72,Daikin Park,
47,677800,Wilyer Abreu,BOS,TEX,2026-09-18T00:05:00Z,Pre-Game,3,Tyler Alexander,641302,L,48.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",53.9,17.7,41.1,96.6,50.0,34.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","same-side matchup; pitcher baseline 4.5% barrel, 4.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.58,44.2,90.17,101.3814,0.4778,0.2257,0.3462,73.89,38.31,37.9,37.45,23.4,0.2101,4.5,34.56,87.1,0.3526,0.1097,24.23,None,72,Globe Life Field,
48,666139,Josh Lowe,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,7,Taj Bradley,671737,R,48.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.5,48.1,54.7,59.8,80.0,37.8,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,1,"Last 7 games: 4/16, 1 HR","platoon edge; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.86,37.92,88.67,99.2529,0.3737,0.1559,0.2898,73.38,34.26,35.64,30.38,11.7,0.1523,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
49,687749,Jase Bowen,SD,COL,2026-09-17T19:10:00Z,In Progress,5,Tanner Gordon,685299,R,47.9,Longshot,Watch List,No major boost,29.7,61.7,44.7,86.4,50.0,0.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,7,0,"Last 7 games: 0/7, 0 HR","same-side matchup; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.3,34.5,87.9,99.5591,0.338,0.135,0.256,73.3,27.9,47.3,30.9,2.0,0.111,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
50,681393,Connor Norby,COL,SD,2026-09-17T19:10:00Z,In Progress,3,Michael King,650633,R,47.7,Longshot,Watch List,Premium Lineup Spot,31.0,41.7,44.7,96.6,50.0,55.9,Yes,Yes,2,Yes,Yes,MLB Stats API; RotoWire,order MLB 3 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"same-side matchup; pitcher baseline 9.4% barrel, 17.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,8.42,37.1,87.46,98.232,0.3792,0.1564,0.307,70.28,8.76,42.38,35.56,7.3,0.1408,9.37,34.46,87.24,0.4123,0.1744,27.75,In From LF,74,Coors Field,
51,701350,Roman Anthony,BOS,TEX,2026-09-18T00:05:00Z,Pre-Game,1,Tyler Alexander,641302,L,47.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",55.1,17.7,41.1,93.2,50.0,30.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,1,"Last 7 games: 6/30, 1 HR","same-side matchup; pitcher baseline 4.5% barrel, 4.8 HR allowed",EV profile; pitcher fly-ball pressure modest,12.8,51.97,92.96,102.8331,0.4462,0.184,0.3552,75.42,53.86,40.63,23.56,5.2,0.1416,4.5,34.56,87.1,0.3526,0.1097,24.23,None,72,Globe Life Field,
52,823550,Sung-Mun Song,SD,COL,2026-09-17T19:10:00Z,In Progress,2,Tanner Gordon,685299,R,46.9,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",12.7,61.7,44.7,100.0,80.0,0.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,2,0,"Last 7 games: 0/2, 0 HR","platoon edge; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.0,28.3,87.5,97.1618,0.268,0.087,0.253,72.1,15.0,39.4,27.3,1.0,0.057,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
53,673962,Josh Jung,TEX,BOS,2026-09-18T00:05:00Z,Pre-Game,3,Sonny Gray,543243,R,46.9,Longshot,Watch List,Premium Lineup Spot,36.0,38.6,41.1,96.6,50.0,32.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,0,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 7.7% barrel, 18.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.11,47.61,90.21,100.3762,0.4294,0.155,0.3341,70.41,7.62,37.62,23.43,10.5,0.1439,7.7,39.37,89.18,0.3936,0.1439,22.85,None,72,Globe Life Field,
54,701358,Cam Smith,HOU,KC,2026-09-17T23:15:00Z,Pre-Game,8,Seth Lugo,607625,R,46.7,Longshot,Watch List,No major boost,40.9,52.8,41.1,52.4,50.0,49.9,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 21.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.91,42.97,88.6,101.3692,0.4117,0.1739,0.3145,76.88,68.74,37.42,24.79,16.7,0.1654,8.72,43.38,90.0,0.459,0.1883,28.76,None,72,Daikin Park,
55,666160,Mickey Moniak,COL,SD,2026-09-17T19:10:00Z,In Progress,8,Michael King,650633,R,46.5,Longshot,Watch List,"Strong Barrel, Platoon Edge",46.2,41.7,44.7,52.4,80.0,0.8,Yes,Yes,6,Yes,Yes,MLB Stats API; RotoWire,order MLB 8 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","platoon edge; pitcher baseline 9.4% barrel, 17.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.0,42.08,89.56,100.2369,0.4235,0.1951,0.2971,74.12,43.11,46.52,37.26,22.6,0.2459,9.37,34.46,87.24,0.4123,0.1744,27.75,In From LF,74,Coors Field,
56,664761,Alec Bohm,PHI,NYM,2026-09-17T23:15:00Z,Pre-Game,5,Nolan McLean,690997,R,46.4,Longshot,Watch List,No major boost,32.8,30.2,65.3,86.4,50.0,39.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,0,Contact streak: 8/21 over last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.06,44.51,90.66,100.4408,0.4137,0.146,0.3268,71.21,14.91,28.35,22.44,13.8,0.1353,7.16,38.22,88.38,0.3478,0.1246,21.35,Out To LF,77,Citi Field,
57,687957,Dustin Harris,SD,COL,2026-09-17T19:10:00Z,In Progress,3,Tanner Gordon,685299,R,46.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",5.4,61.7,44.7,96.6,80.0,45.0,Yes,Yes,2,Yes,Yes,MLB Stats API; RotoWire,order MLB 3 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,0,Contact streak: 11/26 over last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,2.79,22.96,85.43,95.2817,0.3548,0.096,0.3045,67.03,2.73,48.2,21.28,0.3,0.1136,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
58,670623,Isaac Paredes,HOU,KC,2026-09-17T23:15:00Z,Pre-Game,3,Seth Lugo,607625,R,46.2,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",17.5,52.8,41.1,96.6,50.0,71.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 21.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.18,30.52,86.49,97.0449,0.3688,0.1285,0.3193,67.74,7.64,51.79,31.08,20.7,0.1823,8.72,43.38,90.0,0.459,0.1883,28.76,None,72,Daikin Park,
59,694671,Wyatt Langford,TEX,BOS,2026-09-18T00:05:00Z,Pre-Game,5,Sonny Gray,543243,R,46.2,Longshot,Watch List,No major boost,39.3,38.6,41.1,86.4,50.0,24.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","same-side matchup; pitcher baseline 7.7% barrel, 18.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.38,40.21,89.65,100.3833,0.4102,0.1757,0.325,72.89,27.92,42.61,30.67,18.5,0.1935,7.7,39.37,89.18,0.3936,0.1439,22.85,None,72,Globe Life Field,
60,607208,Trea Turner,PHI,NYM,2026-09-17T23:15:00Z,Pre-Game,2,Nolan McLean,690997,R,46.0,Longshot,Watch List,Premium Lineup Spot,26.8,30.2,65.3,100.0,50.0,31.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,1,"Last 7 games: 6/29, 1 HR","same-side matchup; pitcher baseline 7.2% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.22,39.79,88.6,99.1867,0.3778,0.1288,0.3,71.45,18.51,35.17,25.27,17.8,0.1453,7.16,38.22,88.38,0.3478,0.1246,21.35,Out To LF,77,Citi Field,
61,650402,Gleyber Torres,DET,CWS,2026-09-17T23:40:00Z,Pre-Game,2,Erick Fedde,607200,R,46.0,Longshot,Watch List,Premium Lineup Spot,24.2,48.1,48.6,100.0,50.0,13.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","same-side matchup; pitcher baseline 8.1% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.66,34.94,87.48,97.8244,0.3983,0.1405,0.3364,68.77,6.1,28.09,26.61,10.4,0.1163,8.11,40.78,89.08,0.4477,0.186,29.4,R To L,77,Rate Field,
62,687093,Vaughn Grissom,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,4,Taj Bradley,671737,R,46.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",24.7,48.1,54.7,90.4,50.0,18.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","same-side matchup; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.8,36.0,87.6,98.719,0.375,0.134,0.306,70.9,16.7,40.2,24.8,11.0,0.143,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
63,669720,Austin Hays,SD,COL,2026-09-17T19:10:00Z,In Progress,8,Tanner Gordon,685299,R,45.4,Longshot,Watch List,No major boost,27.1,61.7,44.7,52.4,50.0,63.3,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,11,1,Contact streak: 7/11 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.37,41.69,87.68,99.3616,0.3974,0.1298,0.2993,72.67,24.49,49.66,20.32,6.6,0.1499,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
64,669016,Brandon Marsh,PHI,NYM,2026-09-17T23:15:00Z,Pre-Game,7,Nolan McLean,690997,R,45.2,Longshot,Watch List,Platoon Edge,36.2,30.2,65.3,64.3,80.0,0.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,18,0,"Last 7 games: 2/18, 0 HR","platoon edge; pitcher baseline 7.2% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.19,43.95,89.77,99.9963,0.4117,0.1564,0.3104,71.54,15.65,38.33,26.24,15.2,0.1525,7.16,38.22,88.38,0.3478,0.1246,21.35,Out To LF,77,Citi Field,
65,694203,Denzer Guzman,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,6,Taj Bradley,671737,R,44.9,Longshot,Watch List,Projected Lineup,24.5,48.1,54.7,71.7,50.0,50.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.42,37.23,86.57,98.6955,0.323,0.1127,0.249,73.5,36.04,40.46,23.42,5.5,0.1348,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
66,685133,Wade Meckler,LAA,MIN,2026-09-18T01:38:00Z,Pre-Game,3,Taj Bradley,671737,R,44.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",12.1,48.1,54.7,92.1,80.0,15.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.9,34.1,87.0,96.8089,0.354,0.096,0.313,69.0,2.4,33.7,19.0,3.0,0.089,8.73,43.61,90.39,0.3885,0.1592,29.12,Varies,80,Angel Stadium,
67,593428,Xander Bogaerts,SD,COL,2026-09-17T19:10:00Z,In Progress,9,Tanner Gordon,685299,R,44.4,Longshot,Watch List,No major boost,28.3,61.7,44.7,44.8,50.0,55.9,Yes,Yes,6,Yes,Yes,MLB Stats API; RotoWire,order MLB 9 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.99,41.02,89.28,100.1995,0.3815,0.1306,0.3221,72.31,28.08,43.24,23.55,11.0,0.1077,10.73,42.32,90.59,0.4838,0.2111,33.46,In From LF,74,Coors Field,
68,664983,Jake McCarthy,COL,SD,2026-09-17T19:10:00Z,In Progress,1,Michael King,650633,R,44.1,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",16.9,41.7,44.7,93.2,80.0,32.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,0,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 9.4% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.37,28.37,85.33,96.8988,0.4034,0.1371,0.314,70.89,13.12,37.59,21.73,11.7,0.1732,9.37,34.46,87.24,0.4123,0.1744,27.75,In From LF,74,Coors Field,
69,703601,Max Clark,DET,CWS,2026-09-17T23:40:00Z,Pre-Game,7,Erick Fedde,607200,R,43.7,Longshot,Watch List,Platoon Edge,17.2,48.1,48.6,64.3,80.0,60.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,1,Contact streak: 10/25 over last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.9,39.1,87.4,98.3243,0.353,0.084,0.311,73.5,30.2,37.4,24.3,3.0,0.169,8.11,40.78,89.08,0.4477,0.186,29.4,R To L,77,Rate Field,
70,681082,Bryson Stott,PHI,NYM,2026-09-17T23:15:00Z,Pre-Game,6,Nolan McLean,690997,R,43.2,Longshot,Watch List,Platoon Edge,24.7,30.2,65.3,76.2,80.0,2.5,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","platoon edge; pitcher baseline 7.2% barrel, 13.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.66,34.75,88.72,98.2707,0.3965,0.1376,0.3228,69.72,6.61,34.45,27.66,10.9,0.1375,7.16,38.22,88.38,0.3478,0.1246,21.35,Out To LF,77,Citi Field,
