rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
69,608324,Alex Bregman,CHC,CWS,2026-08-18T00:05:00Z,Pre-Game,4,Luis Castillo,622491,R,49.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",25.9,53.1,46.3,90.4,50.0,88.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 18.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.13,39.78,88.84,98.3305,0.3829,0.1376,0.3202,70.16,5.01,47.07,27.09,16.6,0.1624,9.84,42.97,90.16,0.4334,0.1765,28.28,R To L,72,Wrigley Field,
70,671732,Lawrence Butler,ATH,KC,2026-08-17T23:40:00Z,Pre-Game,4,Michael Wacha,608379,R,49.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",36.5,37.3,35.2,90.4,80.0,74.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 6.9% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.43,44.89,89.73,101.7897,0.3853,0.1514,0.3103,73.7,38.86,35.1,23.26,14.0,0.1518,6.91,35.93,88.27,0.4144,0.1633,28.6,In From CF,84,Kauffman Stadium,
71,682829,Elly De La Cruz,CIN,STL,2026-08-17T22:40:00Z,Scheduled,1,Andre Pallante,669467,R,49.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",55.1,25.8,39.3,88.7,75.0,0.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,0,"Last 7 games: 2/26, 0 HR","switch hitter; pitcher baseline 5.8% barrel, 13.3 HR allowed",EV profile; pitcher fly-ball pressure modest,12.75,48.96,92.89,103.9074,0.4576,0.194,0.3486,75.38,53.7,34.54,25.24,20.6,0.2033,5.83,36.26,88.01,0.3817,0.1321,17.68,,,Great American Ball Park,
72,686469,Vinnie Pasquantino,KC,ATH,2026-08-17T23:40:00Z,Pre-Game,5,Mason Barnett,686930,R,49.3,Longshot,Watch List,Platoon Edge,34.6,48.6,35.2,86.4,80.0,32.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,0,Contact streak: 8/24 over last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.0,41.2,89.57,99.887,0.4098,0.1602,0.3207,70.96,14.54,43.07,27.25,13.8,0.1424,10.31,39.28,88.78,0.4158,0.1796,33.16,In From CF,84,Kauffman Stadium,
73,683002,Gunnar Henderson,BAL,TB,2026-08-17T22:05:00Z,Pre-Game,1,Shane McClanahan,663556,L,49.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",39.2,41.2,41.1,88.7,50.0,64.8,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.83,46.61,90.56,101.4833,0.4089,0.1567,0.3256,74.67,47.45,41.5,24.22,19.1,0.1745,8.6,40.3,89.2,0.399,0.16,27.3,None,72,Tropicana Field,
74,680869,Zack Gelof,ATH,KC,2026-08-17T23:40:00Z,Pre-Game,3,Michael Wacha,608379,R,48.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",38.4,37.3,35.2,92.1,50.0,80.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 6.9% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.84,43.14,88.8,99.6129,0.3781,0.1718,0.2806,73.29,27.92,39.74,26.82,10.4,0.1862,6.91,35.93,88.27,0.4144,0.1633,28.6,In From CF,84,Kauffman Stadium,
75,671056,Ivan Herrera,STL,CIN,2026-08-17T22:40:00Z,Scheduled,2,Rhett Lowder,695076,R,48.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",35.0,50.9,39.3,95.5,50.0,13.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.32,43.29,89.94,101.4864,0.4135,0.1555,0.3449,73.95,43.21,37.31,18.75,14.8,0.1506,9.6,38.2,90.5,0.456,0.19,27.9,,,Great American Ball Park,
76,672640,Otto Lopez,MIA,PHI,2026-08-17T22:40:00Z,Pre-Game,5,Cristopher Sánchez,650911,L,48.1,Longshot,Watch List,"Good Environment, Platoon Edge",29.8,32.1,74.3,86.4,78.0,7.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,30,0,"Last 7 games: 5/30, 0 HR","platoon edge; pitcher baseline 7.0% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.4,40.26,88.85,100.178,0.4228,0.1461,0.3237,71.77,23.16,32.72,22.36,10.8,0.1374,6.96,41.41,89.14,0.3548,0.1228,16.9,Out To RF,86,Citizens Bank Park,
77,521692,Salvador Perez,KC,ATH,2026-08-17T23:40:00Z,Pre-Game,6,Mason Barnett,686930,R,47.8,Longshot,Watch List,Strong Barrel,45.8,48.6,35.2,76.2,50.0,12.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,0,"Last 7 games: 5/25, 0 HR","same-side matchup; pitcher baseline 10.3% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.16,43.48,89.3,100.649,0.4493,0.2058,0.3171,71.99,21.86,42.05,31.13,20.2,0.1694,10.31,39.28,88.78,0.4158,0.1796,33.16,In From CF,84,Kauffman Stadium,
78,805999,A.J. Ewing,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,1,Walker Buehler,621111,R,47.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",34.7,42.7,36.8,93.2,80.0,0.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,27,0,"Last 7 games: 2/27, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.1,43.7,89.8,100.4719,0.407,0.15,0.326,70.3,11.4,32.4,26.1,7.0,0.128,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
79,666182,Bo Bichette,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,3,Walker Buehler,621111,R,47.5,Longshot,Watch List,Premium Lineup Spot,32.0,42.7,36.8,96.6,50.0,63.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,26,1,Contact streak: 12/26 over last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.71,42.99,89.88,100.9526,0.4317,0.1475,0.3334,69.73,13.09,26.63,22.81,13.8,0.1356,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
80,668723,Ryan Vilade,TB,BAL,2026-08-17T22:05:00Z,Pre-Game,6,Brandon Young,687064,R,47.4,Longshot,Watch List,No major boost,42.9,40.3,41.1,76.2,50.0,45.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,10,1,"Last 7 games: 3/10, 1 HR","same-side matchup; pitcher baseline 7.3% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.3,49.66,91.35,102.3659,0.3963,0.159,0.3125,75.84,57.86,25.48,25.73,7.0,0.1554,7.33,41.36,89.33,0.4082,0.1588,27.15,None,72,Tropicana Field,
81,650402,Gleyber Torres,DET,PIT,2026-08-17T23:05:00Z,Pre-Game,1,Carmen Mlodzinski,669387,R,47.4,Longshot,Watch List,Premium Lineup Spot,25.9,41.1,58.8,93.2,50.0,52.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,1,Contact streak: 10/29 over last 7 games,"same-side matchup; pitcher baseline 6.9% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.43,34.8,87.2,97.7198,0.406,0.1496,0.342,68.63,5.82,26.41,27.66,10.4,0.1338,6.94,45.35,90.62,0.4251,0.1441,23.46,Out To RF,75,PNC Park,
82,592518,Manny Machado,SD,NYM,2026-08-17T23:10:00Z,Pre-Game,3,Nolan McLean,690997,R,47.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",49.8,30.8,36.8,92.1,50.0,13.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,0,"Last 7 games: 6/29, 0 HR","same-side matchup; pitcher baseline 7.3% barrel, 11.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.94,46.95,91.5,102.0311,0.4474,0.196,0.3361,74.64,44.37,40.78,28.01,24.2,0.1927,7.3,38.08,88.38,0.3514,0.1299,21.84,In From CF,78,Citi Field,
83,645277,Ozzie Albies,ATL,MIN,2026-08-17T23:40:00Z,Pre-Game,6,Bailey Ober,641927,R,47.3,Longshot,Watch List,Platoon Edge,17.2,53.5,69.6,76.2,75.0,18.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,1,"Last 7 games: 2/23, 1 HR","switch hitter; pitcher baseline 10.7% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.55,28.95,87.08,96.7609,0.3611,0.1272,0.2892,68.86,6.02,46.77,32.32,18.8,0.1579,10.69,36.23,88.83,0.4669,0.2147,31.83,Out To CF,83,Target Field,
84,681297,Colton Cowser,BAL,TB,2026-08-17T22:05:00Z,Pre-Game,8,Shane McClanahan,663556,L,47.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",46.2,41.2,41.1,47.9,50.0,93.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,16,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.21,41.03,88.31,100.7336,0.4187,0.2072,0.3154,74.44,44.85,37.61,33.83,12.5,0.1596,8.6,40.3,89.2,0.399,0.16,27.3,None,72,Tropicana Field,
85,664034,Ty France,SD,NYM,2026-08-17T23:10:00Z,Pre-Game,4,Nolan McLean,690997,R,47.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",44.0,30.8,36.8,90.4,50.0,50.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 11.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.59,47.7,91.46,101.2591,0.4299,0.1779,0.3266,71.77,19.04,36.64,25.18,14.0,0.1884,7.3,38.08,88.38,0.3514,0.1299,21.84,In From CF,78,Citi Field,
86,686668,Brenton Doyle,CWS,CHC,2026-08-18T00:05:00Z,Pre-Game,6,Shota Imanaga,684007,L,47.0,Longshot,Watch List,Platoon Edge,23.5,53.0,46.3,76.2,78.0,37.8,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,1,"Last 7 games: 5/20, 1 HR","platoon edge; pitcher baseline 10.3% barrel, 28.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.98,36.97,88.5,99.3729,0.3176,0.1102,0.2582,71.61,12.78,38.46,24.92,5.9,0.1003,10.27,37.9,89.02,0.4298,0.1933,34.39,R To L,72,Wrigley Field,
87,695731,Braden Montgomery,CWS,CHC,2026-08-18T00:05:00Z,Pre-Game,5,Shota Imanaga,684007,L,46.8,Longshot,Watch List,Platoon Edge,23.2,52.1,46.3,86.4,75.0,16.6,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,0,"Last 7 games: 6/26, 0 HR","switch hitter; pitcher baseline 10.3% barrel, 28.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.0,42.4,89.4,100.1537,0.366,0.128,0.313,69.6,8.4,33.8,19.9,4.0,0.138,10.27,37.9,89.02,0.4298,0.1933,34.39,R To L,72,Wrigley Field,
88,665923,Esteury Ruiz,MIA,PHI,2026-08-17T22:40:00Z,Pre-Game,1,Cristopher Sánchez,650911,L,46.7,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",19.4,32.1,74.3,93.2,78.0,26.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,17,1,"Last 7 games: 3/17, 1 HR","platoon edge; pitcher baseline 7.0% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.54,27.16,84.02,96.1122,0.3342,0.147,0.2903,71.38,18.03,44.31,26.39,4.5,0.1927,6.96,41.41,89.14,0.3548,0.1228,16.9,Out To RF,86,Citizens Bank Park,
89,686681,Michael Massey,KC,ATH,2026-08-17T23:40:00Z,Pre-Game,7,Mason Barnett,686930,R,46.7,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",28.9,48.6,35.2,64.3,80.0,81.2,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.68,38.46,89.11,98.7126,0.3838,0.143,0.286,71.5,12.26,49.22,32.83,8.6,0.1404,10.31,39.28,88.78,0.4158,0.1796,33.16,In From CF,84,Kauffman Stadium,
90,677592,Everson Pereira,STL,CIN,2026-08-17T22:40:00Z,Scheduled,8,Rhett Lowder,695076,R,46.6,Longshot,Watch List,"Projected Lineup, Strong Barrel",45.4,50.9,39.3,47.9,50.0,46.5,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,13,1,"Last 7 games: 4/13, 1 HR","same-side matchup; pitcher baseline 9.6% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.38,43.44,89.31,100.6625,0.3873,0.1892,0.2896,74.41,44.57,42.03,28.24,4.1,0.1899,9.6,38.2,90.5,0.456,0.19,27.9,,,Great American Ball Park,
91,682626,Francisco Alvarez,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,9,Walker Buehler,621111,R,46.6,Longshot,Watch List,Strong Barrel,55.8,42.7,36.8,44.8,50.0,32.9,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","same-side matchup; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.18,47.58,91.07,102.8186,0.4447,0.2094,0.3344,74.11,42.46,39.71,24.96,12.4,0.1833,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
92,805367,Chase Meidroth,CWS,CHC,2026-08-18T00:05:00Z,Pre-Game,1,Shota Imanaga,684007,L,46.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",13.0,53.0,46.3,93.2,78.0,48.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 28.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.63,35.33,87.92,97.4279,0.3358,0.0947,0.2979,67.19,1.32,37.91,19.63,9.9,0.1167,10.27,37.9,89.02,0.4298,0.1933,34.39,R To L,72,Wrigley Field,
93,553993,Eugenio Suarez,CIN,STL,2026-08-17T22:40:00Z,Scheduled,4,Andre Pallante,669467,R,46.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",43.0,27.2,39.3,90.4,50.0,48.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 5.8% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.62,39.41,89.08,100.1454,0.3804,0.1848,0.2892,71.95,21.04,48.87,34.53,27.3,0.2371,5.83,36.26,88.01,0.3817,0.1321,17.68,,,Great American Ball Park,
94,673357,Luis Robert Jr.,NYM,SD,2026-08-17T23:10:00Z,Pre-Game,5,Walker Buehler,621111,R,46.2,Longshot,Watch List,No major boost,32.6,42.7,36.8,86.4,50.0,61.5,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.8,38.24,88.98,101.2679,0.3868,0.1541,0.3042,76.37,65.52,46.44,26.33,8.4,0.1354,8.73,39.13,88.95,0.4164,0.161,23.23,In From CF,78,Citi Field,
95,701678,Hao-Yu Lee,DET,PIT,2026-08-17T23:05:00Z,Pre-Game,6,Carmen Mlodzinski,669387,R,45.8,Longshot,Watch List,No major boost,32.3,41.1,58.8,76.2,50.0,27.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,10,0,"Last 7 games: 3/10, 0 HR","same-side matchup; pitcher baseline 6.9% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.4,39.4,88.9,99.8286,0.389,0.151,0.289,71.1,19.4,29.7,26.5,6.0,0.152,6.94,45.35,90.62,0.4251,0.1441,23.46,Out To RF,75,PNC Park,
96,807712,Luke Keaschall,MIN,ATL,2026-08-17T23:40:00Z,Pre-Game,1,Martín Pérez,527048,L,45.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",11.5,39.0,69.6,93.2,78.0,43.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,1,"Last 7 games: 6/21, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 9.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.73,29.87,85.29,96.7373,0.357,0.1104,0.3149,68.64,7.73,38.96,26.69,6.1,0.1171,8.42,38.0,88.2,0.4157,0.1639,24.27,Out To CF,83,Target Field,
97,677870,Leo Jiménez,MIA,PHI,2026-08-17T22:40:00Z,Pre-Game,7,Cristopher Sánchez,650911,L,45.2,Longshot,Watch List,"Good Environment, Platoon Edge",29.1,32.1,74.3,64.3,78.0,13.6,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,19,0,"Last 7 games: 4/19, 0 HR","platoon edge; pitcher baseline 7.0% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.81,45.73,91.09,100.4621,0.3322,0.1101,0.2883,71.58,13.43,34.86,24.31,1.7,0.0792,6.96,41.41,89.14,0.3548,0.1228,16.9,Out To RF,86,Citizens Bank Park,
98,669707,Jared Triolo,PIT,DET,2026-08-17T23:05:00Z,Pre-Game,1,Framber Valdez,664285,L,45.0,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",16.4,35.6,58.8,93.2,78.0,43.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,1,"Last 7 games: 6/21, 1 HR","platoon edge; pitcher baseline 6.2% barrel, 13.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.68,36.87,87.88,98.4948,0.3396,0.0971,0.2967,70.9,7.72,38.06,21.31,3.5,0.0891,6.21,44.06,90.24,0.384,0.1325,18.67,Out To RF,75,PNC Park,
99,672580,Maikel Garcia,KC,ATH,2026-08-17T23:40:00Z,Pre-Game,4,Mason Barnett,686930,R,44.8,Longshot,Watch List,Premium Lineup Spot,27.5,48.6,35.2,94.9,50.0,20.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","same-side matchup; pitcher baseline 10.3% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.11,42.44,90.46,100.6827,0.3884,0.1152,0.3217,71.97,18.99,35.16,21.39,6.9,0.1273,10.31,39.28,88.78,0.4158,0.1796,33.16,In From CF,84,Kauffman Stadium,
100,686797,Brooks Lee,MIN,ATL,2026-08-17T23:40:00Z,Pre-Game,7,Martín Pérez,527048,L,44.8,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",18.3,37.9,69.6,64.3,75.0,70.4,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 8.4% barrel, 9.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.26,33.88,87.97,97.4055,0.3411,0.1155,0.275,69.92,8.35,42.62,28.09,17.4,0.1655,8.42,38.0,88.2,0.4157,0.1639,24.27,Out To CF,83,Target Field,
101,650333,Luis Arraez,PHI,MIA,2026-08-17T22:40:00Z,Pre-Game,4,Janson Junk,676083,R,44.7,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",7.2,42.5,74.3,94.9,80.0,10.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,32,0,"Last 7 games: 6/32, 0 HR","platoon edge; pitcher baseline 7.5% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.96,18.8,86.59,93.9642,0.37,0.0844,0.3037,62.99,0.12,30.31,28.24,5.9,0.1126,7.52,42.61,90.48,0.4215,0.1606,23.29,Out To RF,86,Citizens Bank Park,
102,701785,Kaelen Culpepper,MIN,ATL,2026-08-17T23:40:00Z,Pre-Game,8,Martín Pérez,527048,L,44.4,Longshot,Watch List,Platoon Edge,25.5,39.0,69.6,52.4,78.0,37.8,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 9.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.7,43.8,89.1,99.0373,0.296,0.098,0.28,73.5,32.5,56.3,12.5,1.0,0.167,8.42,38.0,88.2,0.4157,0.1639,24.27,Out To CF,83,Target Field,
103,691458,Blaze Jordan,STL,CIN,2026-08-17T22:40:00Z,Scheduled,7,Rhett Lowder,695076,R,44.3,Longshot,Watch List,Projected Lineup,34.4,50.9,39.3,59.8,50.0,39.8,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,1,"Last 7 games: 5/19, 1 HR","same-side matchup; pitcher baseline 9.6% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.4,43.9,88.6,99.9288,0.418,0.151,0.313,72.7,27.0,39.4,20.5,2.0,0.125,9.6,38.2,90.5,0.456,0.19,27.9,,,Great American Ball Park,
