rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
35,672386,Alejandro Kirk,TOR,TB,2026-07-23T19:07:00Z,In Progress,5,Casey Legumina,668984,R,48.4,Longshot,Watch List,No major boost,27.1,42.2,68.4,86.4,50.0,50.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,12,1,Contact streak: 4/12 over last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.41,42.26,88.37,100.0922,0.3876,0.1386,0.31,71.45,17.82,27.54,23.51,6.6,0.132,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,68,Rogers Centre,
36,700932,Kyle Manzardo,CLE,MIN,2026-07-23T17:10:00Z,In Progress,7,Taj Bradley,671737,R,48.3,Longshot,Watch List,"Strong Barrel, Platoon Edge",40.3,49.1,36.6,64.3,80.0,30.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,1,"Last 7 games: 4/20, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.1,41.35,89.6,99.1002,0.3926,0.1717,0.3087,70.04,7.09,42.36,33.2,15.8,0.1734,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
37,802415,Chandler Simpson,TB,TOR,2026-07-23T19:07:00Z,In Progress,6,Shane Bieber,669456,R,48.3,Longshot,Watch List,"Pitcher Vulnerable, Platoon Edge",0.2,74.3,68.4,76.2,80.0,45.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,21,0,Contact streak: 10/21 over last 7 games,"platoon edge; pitcher baseline 11.9% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,15.2,84.02,93.1293,0.3066,0.0375,0.276,64.76,0.37,27.08,12.16,0.0,0.0584,11.88,51.7,92.15,0.5602,0.2558,27.64,Out To CF,68,Rogers Centre,
38,676914,Davis Schneider,TOR,TB,2026-07-23T19:07:00Z,In Progress,7,Casey Legumina,668984,R,48.3,Longshot,Watch List,Strong Barrel,43.5,42.2,68.4,64.3,50.0,0.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,14,0,"Last 7 games: 1/14, 0 HR","same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.39,44.46,89.54,100.6073,0.3299,0.165,0.2859,71.29,14.75,44.49,41.46,5.4,0.1607,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,68,Rogers Centre,
39,663616,Trevor Larnach,MIN,CLE,2026-07-23T17:10:00Z,In Progress,8,Gavin Williams,668909,R,48.1,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",30.5,59.4,36.6,52.4,80.0,75.8,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.1% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.62,38.21,88.31,99.431,0.4121,0.1488,0.3362,71.99,20.68,41.71,24.82,10.7,0.1631,11.1,47.59,90.82,0.426,0.1873,25.3,In From CF,72,Progressive Field,
40,810938,Ben Williamson,TB,TOR,2026-07-23T19:07:00Z,In Progress,7,Shane Bieber,669456,R,47.9,Longshot,Watch List,Pitcher Vulnerable,12.4,74.3,68.4,64.3,50.0,45.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,21,0,Contact streak: 9/21 over last 7 games,"same-side matchup; pitcher baseline 11.9% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.25,35.88,87.67,98.6078,0.3325,0.0817,0.2872,69.63,11.05,26.78,15.3,1.7,0.0724,11.88,51.7,92.15,0.5602,0.2558,27.64,Out To CF,68,Rogers Centre,
41,686797,Brooks Lee,MIN,CLE,2026-07-23T17:10:00Z,In Progress,1,Gavin Williams,668909,R,47.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",19.5,57.4,36.6,93.2,75.0,39.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","switch hitter; pitcher baseline 11.1% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.54,34.02,88.25,97.5274,0.3481,0.1176,0.2806,69.99,8.49,41.5,28.16,15.3,0.1676,11.1,47.59,90.82,0.426,0.1873,25.3,In From CF,72,Progressive Field,
42,683953,Travis Bazzana,CLE,MIN,2026-07-23T17:10:00Z,In Progress,5,Taj Bradley,671737,R,47.1,Longshot,Watch List,Platoon Edge,22.3,49.1,36.6,86.4,80.0,62.4,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.0,36.5,88.3,98.5904,0.352,0.127,0.304,69.8,13.0,39.7,29.6,9.0,0.17,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
43,699625,Jimmy Crooks,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,9,Brandon Pfaadt,694297,R,47.0,Longshot,Watch List,Platoon Edge,44.7,46.3,35.6,44.8,80.0,46.8,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,16,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 13.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,8.64,48.4,91.49,100.9759,0.3946,0.1823,0.2972,71.55,17.48,32.45,37.73,2.4,0.1418,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
44,680700,Richie Palacios,TB,TOR,2026-07-23T19:07:00Z,In Progress,8,Shane Bieber,669456,R,46.9,Longshot,Watch List,"Pitcher Vulnerable, Platoon Edge",13.0,74.3,68.4,52.4,80.0,0.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,18,0,"Last 7 games: 2/18, 0 HR","platoon edge; pitcher baseline 11.9% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.29,30.8,87.03,96.5325,0.3625,0.0976,0.3215,68.87,3.38,34.01,20.49,2.4,0.1057,11.88,51.7,92.15,0.5602,0.2558,27.64,Out To CF,68,Rogers Centre,
45,686469,Vinnie Pasquantino,KC,DET,2026-07-23T22:40:00Z,Pre-Game,3,Troy Melton,675512,R,46.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",35.2,31.7,38.1,96.6,80.0,19.5,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 3 vs RotoWire 5,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","platoon edge; pitcher baseline 6.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.21,41.13,89.5,99.873,0.4126,0.163,0.3221,71.03,14.64,43.42,27.74,13.8,0.1459,6.43,39.89,89.47,0.3535,0.14,25.05,In From LF,73,Comerica Park,
46,694374,Tim Tawa,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,6,Michael McGreevy,700241,R,46.4,Longshot,Watch List,No major boost,31.8,52.9,35.6,76.2,50.0,53.3,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.97,38.74,88.57,99.0431,0.3736,0.1494,0.2942,73.87,37.58,41.99,25.84,4.9,0.1691,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
47,680728,Adrian Del Castillo,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,7,Michael McGreevy,700241,R,46.2,Longshot,Watch List,Platoon Edge,31.1,52.9,35.6,64.3,80.0,34.4,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","platoon edge; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.63,42.3,89.2,99.1654,0.343,0.1408,0.2669,72.26,23.27,36.33,32.75,4.7,0.136,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
48,650402,Gleyber Torres,DET,KC,2026-07-23T22:40:00Z,Pre-Game,2,Randy Dobnak,677976,R,45.1,Longshot,Watch List,Premium Lineup Spot,25.4,41.4,38.1,100.0,50.0,52.5,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,1,Contact streak: 8/23 over last 7 games,"same-side matchup; pitcher baseline 6.4% barrel, 1.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.92,33.4,86.5,97.5442,0.4095,0.1503,0.3483,68.52,5.64,21.3,28.15,7.6,0.1163,6.44,45.17,92.09,0.4458,0.1583,19.4,In From LF,73,Comerica Park,
49,657041,Lane Thomas,KC,DET,2026-07-23T22:40:00Z,Pre-Game,2,Troy Melton,675512,R,44.6,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",27.5,31.7,38.1,100.0,50.0,74.2,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.34,39.35,89.13,99.7016,0.3546,0.1278,0.3025,72.49,23.36,43.38,25.93,7.5,0.1519,6.43,39.89,89.47,0.3535,0.14,25.05,In From LF,73,Comerica Park,
50,672275,Patrick Bailey,CLE,MIN,2026-07-23T17:10:00Z,In Progress,8,Taj Bradley,671737,R,44.3,Longshot,Watch List,"Platoon Edge, Hot Hitter/Streak",29.3,47.3,36.6,52.4,75.0,73.2,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,22,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.58,39.13,89.53,99.2089,0.3624,0.1398,0.2794,72.65,29.03,31.38,25.43,4.6,0.0995,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
51,686681,Michael Massey,KC,DET,2026-07-23T22:40:00Z,Pre-Game,5,Troy Melton,675512,R,43.8,Longshot,Watch List,Platoon Edge,29.2,31.7,38.1,86.4,80.0,30.0,Yes,No,6,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 5 vs RotoWire 6,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,0,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.61,38.53,89.25,98.6842,0.3873,0.1458,0.2902,71.43,12.01,47.82,32.83,5.8,0.1306,6.43,39.89,89.47,0.3535,0.14,25.05,In From LF,73,Comerica Park,
52,677587,Brayan Rocchio,CLE,MIN,2026-07-23T17:10:00Z,In Progress,4,Taj Bradley,671737,R,43.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",14.6,47.3,36.6,94.9,75.0,36.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","switch hitter; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.16,33.4,87.02,97.5612,0.3622,0.1088,0.3027,70.07,7.5,44.83,23.9,7.8,0.1259,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
53,672695,Geraldo Perdomo,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,3,Michael McGreevy,700241,R,43.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",13.1,51.5,35.6,96.6,75.0,23.4,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,1,"Last 7 games: 4/26, 1 HR","switch hitter; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.96,30.08,87.18,96.6388,0.3617,0.1047,0.3343,67.39,2.22,44.22,25.87,10.9,0.1342,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
54,676391,Ernie Clement,TOR,TB,2026-07-23T19:07:00Z,In Progress,3,Casey Legumina,668984,R,42.2,Longshot,Watch List,Premium Lineup Spot,6.5,42.2,68.4,96.6,50.0,32.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,0,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.54,23.41,85.55,94.9774,0.3485,0.0909,0.2792,67.46,2.82,42.06,27.83,8.3,0.1259,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,68,Rogers Centre,
55,680757,Steven Kwan,CLE,MIN,2026-07-23T17:10:00Z,In Progress,1,Taj Bradley,671737,R,40.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",2.0,49.1,36.6,93.2,80.0,45.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,24,0,Contact streak: 13/24 over last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,0.78,12.37,84.17,92.4331,0.3387,0.0706,0.3163,63.0,0.38,28.02,23.58,4.0,0.0719,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
56,814439,Ryan Waldschmidt,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,9,Michael McGreevy,700241,R,40.1,Longshot,Watch List,No major boost,28.1,52.9,35.6,44.8,50.0,39.5,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","same-side matchup; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.4,34.9,87.5,98.4011,0.369,0.133,0.286,72.4,18.9,36.1,30.1,1.0,0.114,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
57,686555,Isaac Collins,KC,DET,2026-07-23T22:40:00Z,Pre-Game,6,Troy Melton,675512,R,39.7,Longshot,Watch List,Platoon Edge,23.9,30.9,38.1,76.2,75.0,25.8,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 6 vs RotoWire 8,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","switch hitter; pitcher baseline 6.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.39,40.44,88.52,100.034,0.3415,0.1011,0.3136,73.26,29.99,40.82,26.02,6.2,0.127,6.43,39.89,89.47,0.3535,0.14,25.05,In From LF,73,Comerica Park,
58,545121,Ildemaro Vargas,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,8,Michael McGreevy,700241,R,39.5,Longshot,Watch List,Platoon Edge,17.4,51.5,35.6,52.4,75.0,39.1,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,0,Contact streak: 8/21 over last 7 games,"switch hitter; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.55,35.69,88.01,98.5028,0.3816,0.1063,0.3038,70.71,14.89,41.69,19.37,5.8,0.1312,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
59,691458,Blaze Jordan,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,8,Brandon Pfaadt,694297,R,39.5,Longshot,Watch List,No major boost,29.1,46.3,35.6,52.4,50.0,32.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,0,Contact streak: 7/21 over last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.3,43.8,89.1,99.6045,0.388,0.126,0.299,72.8,31.9,42.5,20.0,1.0,0.121,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
60,701675,Nathan Church,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,7,Brandon Pfaadt,694297,R,38.7,Longshot,Watch List,Platoon Edge,18.4,46.3,35.6,64.3,80.0,0.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,19,0,"Last 7 games: 2/19, 0 HR","platoon edge; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.97,34.85,86.97,98.0608,0.3399,0.1179,0.2701,69.77,8.62,34.78,19.5,5.9,0.1179,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
61,691026,Masyn Winn,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,5,Brandon Pfaadt,694297,R,38.3,Longshot,Watch List,No major boost,14.4,46.3,35.6,86.4,50.0,10.6,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,0,"Last 7 games: 4/21, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.54,34.88,88.09,98.6253,0.3309,0.0846,0.2951,71.1,15.48,33.23,20.48,5.5,0.0911,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
62,681546,James Outman,DET,KC,2026-07-23T22:40:00Z,Pre-Game,9,Randy Dobnak,677976,R,38.2,Longshot,Watch List,Platoon Edge,26.7,41.4,38.1,44.8,80.0,4.5,Yes,No,9,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","platoon edge; pitcher baseline 6.4% barrel, 1.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.62,35.48,86.32,98.2683,0.2887,0.1335,0.2279,72.32,20.67,52.1,30.16,3.9,0.1401,6.44,45.17,92.09,0.4458,0.1583,19.4,In From LF,73,Comerica Park,
63,649966,Luis Urías,TOR,TB,2026-07-23T19:07:00Z,In Progress,8,Casey Legumina,668984,R,38.0,Longshot,Watch List,No major boost,13.3,42.2,68.4,52.4,50.0,27.6,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,11,1,"Last 7 games: 2/11, 1 HR","same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.5,25.23,85.01,95.804,0.3362,0.1004,0.2916,70.38,13.22,60.44,28.67,3.8,0.1955,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,68,Rogers Centre,
64,690984,Petey Halpin,CLE,MIN,2026-07-23T17:10:00Z,In Progress,9,Taj Bradley,671737,R,37.7,Longshot,Watch List,Platoon Edge,11.4,49.1,36.6,44.8,80.0,64.3,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 16.9 HR allowed",fly-ball profile; pitcher allows elevated contact,5.74,20.65,82.15,94.1695,0.3066,0.0994,0.2678,70.36,7.14,40.27,36.2,1.4,0.0987,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
65,668885,Austin Martin,MIN,CLE,2026-07-23T17:10:00Z,In Progress,7,Gavin Williams,668909,R,36.8,Longshot,Watch List,No major boost,10.6,59.4,36.6,64.3,50.0,0.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,14,0,"Last 7 games: 1/14, 0 HR","same-side matchup; pitcher baseline 11.1% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.12,31.11,86.69,97.1852,0.3449,0.0932,0.3212,68.9,4.2,38.69,22.66,1.7,0.0767,11.1,47.59,90.82,0.426,0.1873,25.3,In From CF,72,Progressive Field,
66,807712,Luke Keaschall,MIN,CLE,2026-07-23T17:10:00Z,In Progress,9,Gavin Williams,668909,R,35.3,Longshot,Watch List,No major boost,9.8,59.4,36.6,44.8,50.0,32.0,Yes,Yes,8,Yes,Yes,MLB Stats API; RotoWire,order MLB 9 vs RotoWire 8,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,0,Contact streak: 7/21 over last 7 games,"same-side matchup; pitcher baseline 11.1% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.66,28.89,84.94,96.4965,0.3465,0.1062,0.3058,68.58,7.66,37.63,26.06,4.0,0.1038,11.1,47.59,90.82,0.426,0.1873,25.3,In From CF,72,Progressive Field,
67,668942,Josh Rojas,KC,DET,2026-07-23T22:40:00Z,Pre-Game,7,Troy Melton,675512,R,35.3,Longshot,Watch List,Platoon Edge,12.3,31.7,38.1,64.3,80.0,34.5,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,20,0,Contact streak: 7/20 over last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.01,38.27,85.54,97.2071,0.2945,0.0995,0.2308,67.73,1.66,28.12,30.99,1.3,0.1021,6.43,39.89,89.47,0.3535,0.14,25.05,In From LF,73,Comerica Park,
68,664702,Myles Straw,TOR,TB,2026-07-23T19:07:00Z,In Progress,9,Casey Legumina,668984,R,35.0,Longshot,Watch List,No major boost,11.7,42.2,68.4,44.8,50.0,0.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,14,0,"Last 7 games: 1/14, 0 HR","same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.18,26.12,86.36,96.0136,0.3629,0.1053,0.2964,68.29,4.82,36.22,27.88,3.3,0.0973,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,68,Rogers Centre,
69,665877,José Fermín,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,6,Brandon Pfaadt,694297,R,35.0,Longshot,Watch List,No major boost,8.6,46.3,35.6,76.2,50.0,10.6,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,0,"Last 7 games: 4/21, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.4,30.24,86.05,96.3007,0.3418,0.0899,0.3005,68.0,3.16,47.34,23.82,3.1,0.1256,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
70,656716,Zach McKinstry,DET,KC,2026-07-23T22:40:00Z,Pre-Game,8,Randy Dobnak,677976,R,32.6,Longshot,Watch List,Platoon Edge,6.7,41.4,38.1,52.4,80.0,4.5,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","platoon edge; pitcher baseline 6.4% barrel, 1.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.65,23.57,85.14,95.5452,0.3223,0.0907,0.284,68.34,4.56,39.63,27.58,6.4,0.1258,6.44,45.17,92.09,0.4458,0.1583,19.4,In From LF,73,Comerica Park,
