rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
34,671739,Michael Harris II,ATL,PIT,2026-07-07T22:40:00Z,Pre-Game,1,Paul Skenes,694973,R,57.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",53.8,25.9,63.8,93.2,80.0,76.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,31,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.3% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.32,48.58,91.46,104.0288,0.4996,0.2061,0.3549,74.72,46.3,33.91,23.19,17.2,0.1894,6.29,38.21,87.95,0.3224,0.1204,23.71,Out To RF,87,PNC Park,
35,695600,Carter Jensen,KC,NYM,2026-07-07T23:10:00Z,Pre-Game,1,Cionel Pérez,672335,L,57.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",54.3,55.9,36.3,93.2,50.0,60.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.4% barrel, 5.1 HR allowed",EV profile; pitcher fly-ball pressure modest,12.82,47.52,92.18,102.9354,0.4552,0.2018,0.3378,74.27,40.64,39.39,29.16,10.0,0.2122,10.39,49.17,91.37,0.4556,0.1929,19.53,In From LF,71,Citi Field,
36,596019,Francisco Lindor,NYM,KC,2026-07-07T23:10:00Z,Pre-Game,4,Seth Lugo,607625,R,56.7,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",44.6,58.5,36.3,94.9,75.0,49.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 10.4% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.48,47.97,91.62,100.5492,0.4512,0.1877,0.3471,72.19,21.79,45.39,26.87,12.1,0.1647,10.4,43.73,90.63,0.4814,0.2079,30.72,In From LF,71,Citi Field,
37,700250,Ben Rice,NYY,TB,2026-07-07T22:40:00Z,Pre-Game,3,Ian Seymour,693855,L,56.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",62.5,35.1,41.1,96.6,50.0,67.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.9% barrel, 7.1 HR allowed",EV profile; pitcher allows elevated contact,14.91,49.24,92.25,102.3136,0.5159,0.2471,0.3763,72.77,26.59,46.99,29.48,25.3,0.2818,7.87,36.26,88.14,0.3714,0.1551,30.92,None,72,Tropicana Field,
38,545341,Randal Grichuk,CWS,BOS,2026-07-07T23:40:00Z,Pre-Game,2,Payton Tolle,801139,L,56.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",59.8,31.6,41.6,100.0,78.0,40.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,15,1,"Last 7 games: 4/15, 1 HR","platoon edge; pitcher baseline 7.1% barrel, 7.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.73,48.38,91.28,102.8309,0.527,0.239,0.3624,73.9,39.49,46.15,30.74,9.0,0.2549,7.1,35.99,88.08,0.3714,0.1443,28.72,In From LF,80,Rate Field,
39,605137,Josh Bell,MIN,CLE,2026-07-07T23:40:00Z,Pre-Game,3,Joey Cantillo,676282,L,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",47.8,35.8,53.1,96.6,75.0,79.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,4,Hot streak: 4 HR in last 7 games,"switch hitter; pitcher baseline 8.1% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.33,44.41,89.98,101.0511,0.4682,0.2143,0.3408,72.33,27.97,41.57,26.92,15.7,0.1828,8.11,37.67,87.96,0.3826,0.1487,29.82,R To L,87,Target Field,
40,695506,Jac Caglianone,KC,NYM,2026-07-07T23:10:00Z,Pre-Game,5,Cionel Pérez,672335,L,56.2,Longshot,Watch List,Strong Barrel,61.6,55.9,36.3,86.4,50.0,7.9,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,0,"Last 7 games: 5/29, 0 HR","same-side matchup; pitcher baseline 10.4% barrel, 5.1 HR allowed",EV profile; pitcher fly-ball pressure modest,14.24,53.04,92.34,105.2217,0.4828,0.2206,0.3497,77.26,74.2,42.18,23.03,11.9,0.18,10.39,49.17,91.37,0.4556,0.1929,19.53,In From LF,71,Citi Field,
41,521692,Salvador Perez,KC,NYM,2026-07-07T23:10:00Z,Pre-Game,4,Cionel Pérez,672335,L,55.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",44.1,55.9,36.3,94.9,78.0,43.2,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","platoon edge; pitcher baseline 10.4% barrel, 5.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.16,43.34,89.23,100.6315,0.4332,0.1946,0.3073,72.13,22.8,42.33,29.73,16.7,0.1596,10.39,49.17,91.37,0.4556,0.1929,19.53,In From LF,71,Citi Field,
42,646240,Rafael Devers,SF,TOR,2026-07-08T01:45:00Z,Pre-Game,4,Spencer Miles,693686,R,55.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.0,15.7,49.3,94.9,80.0,87.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 4.8% barrel, 4.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.27,52.39,92.52,102.9946,0.473,0.2371,0.3397,71.67,20.5,33.49,33.53,23.1,0.2305,4.8,35.2,86.2,0.344,0.111,20.0,Out To LF,60,Oracle Park,
43,683737,Michael Busch,CHC,BAL,2026-07-07T22:35:00Z,Pre-Game,3,Shane Baz,669358,R,55.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",48.3,42.5,43.1,96.6,80.0,45.5,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.83,43.17,89.47,99.9195,0.4521,0.2146,0.3549,68.76,5.18,38.95,36.51,17.9,0.1885,8.38,40.31,89.63,0.4056,0.1546,25.43,In From RF,80,Oriole Park at Camden Yards,
44,657757,Gavin Sheets,SD,AZ,2026-07-08T01:40:00Z,Pre-Game,5,Zac Gallen,668678,R,55.6,Longshot,Watch List,Platoon Edge,38.8,60.7,44.6,86.4,80.0,44.1,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 5 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 10.3% barrel, 21.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.55,43.42,89.13,100.1301,0.4306,0.1767,0.3358,74.45,47.21,40.03,23.28,15.5,0.2043,10.26,43.98,90.45,0.4956,0.2067,28.62,L To R,71,Petco Park,
45,669127,Shea Langeliers,ATH,DET,2026-07-07T22:40:00Z,Pre-Game,3,Tarik Skubal,669373,L,55.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.2,32.4,42.1,96.6,78.0,39.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,1,"Last 7 games: 7/27, 1 HR","platoon edge; pitcher baseline 7.8% barrel, 11.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.54,43.85,91.25,102.2637,0.5001,0.2351,0.3525,74.85,49.33,39.95,31.38,23.3,0.2387,7.82,37.41,87.92,0.3615,0.1289,24.85,In From LF,79,Comerica Park,
46,687263,Zach Neto,LAA,TEX,2026-07-08T00:05:00Z,Pre-Game,1,Jacob deGrom,594798,R,55.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",50.8,49.5,41.1,93.2,50.0,63.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.8% barrel, 19.0 HR allowed",fly-ball profile; pitcher allows elevated contact,13.37,41.84,90.09,100.2282,0.4376,0.2209,0.3223,71.05,12.04,48.74,37.2,21.1,0.224,8.81,43.16,90.59,0.3966,0.1686,30.23,None,72,Globe Life Field,
47,668930,Brice Turang,MIL,STL,2026-07-07T23:45:00Z,Pre-Game,3,Hunter Dobbins,690928,R,55.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",38.2,60.8,39.6,96.6,80.0,30.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,0,Contact streak: 10/31 over last 7 games,"platoon edge; pitcher baseline 12.5% barrel, 3.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.0,44.11,90.82,100.6107,0.4353,0.1782,0.342,70.18,12.08,26.81,22.94,13.8,0.175,12.47,49.75,90.84,0.4619,0.1964,17.84,In From RF,87,Busch Stadium,
48,700932,Kyle Manzardo,CLE,MIN,2026-07-07T23:40:00Z,Pre-Game,4,Taj Bradley,671737,R,55.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",41.4,50.0,53.1,94.9,80.0,24.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,1,"Last 7 games: 3/19, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.38,41.84,89.39,99.1684,0.401,0.1773,0.3143,70.11,7.37,41.94,33.2,15.1,0.1762,9.29,44.73,91.02,0.3896,0.1596,30.45,R To L,87,Target Field,
49,607208,Trea Turner,PHI,CIN,2026-07-07T23:10:00Z,Pre-Game,1,Andrew Abbott,671096,L,55.2,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",27.2,41.9,77.8,93.2,78.0,88.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,32,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.01,40.35,88.95,99.3025,0.3736,0.126,0.2951,71.48,18.64,33.35,26.67,11.5,0.1334,7.79,37.83,89.34,0.4179,0.1653,27.93,Out To RF,85,Great American Ball Park,
50,592626,Joc Pederson,TEX,LAA,2026-07-08T00:05:00Z,Pre-Game,1,José Soriano,667755,R,55.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",48.0,37.8,41.1,93.2,80.0,73.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 12.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.76,48.65,91.9,101.9152,0.4301,0.1845,0.3423,72.42,23.61,40.94,27.44,12.5,0.2009,8.39,40.57,89.3,0.3796,0.1404,19.8,None,72,Globe Life Field,
51,624424,Michael Conforto,CHC,BAL,2026-07-07T22:35:00Z,Pre-Game,7,Shane Baz,669358,R,54.9,Longshot,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",52.9,42.5,43.1,64.3,80.0,92.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,19,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.57,45.4,91.65,101.2206,0.4485,0.2036,0.3433,73.02,33.43,41.15,35.53,8.5,0.2096,8.38,40.31,89.63,0.4056,0.1546,25.43,In From RF,80,Oriole Park at Camden Yards,
52,666160,Mickey Moniak,COL,LAD,2026-07-08T02:10:00Z,Pre-Game,8,Justin Wrobleski,680736,L,54.9,Longshot,Watch List,"Strong Barrel, Hot Hitter/Streak",55.8,41.9,64.6,52.4,50.0,98.4,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,22,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 6.7% barrel, 7.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.66,43.62,89.91,100.7273,0.4732,0.2343,0.3265,74.15,43.14,50.23,38.52,17.7,0.3019,6.74,45.56,91.02,0.4087,0.1472,28.35,Out To RF,76,UNIQLO Field at Dodger Stadium,
53,682928,CJ Abrams,WSH,HOU,2026-07-07T22:45:00Z,Pre-Game,4,Tatsuya Imai,837227,R,54.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",39.2,52.7,40.2,94.9,80.0,53.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.28,40.74,89.54,100.0192,0.4255,0.1763,0.3279,72.75,26.48,44.92,28.52,19.0,0.2173,10.7,46.3,90.6,0.41,0.179,24.0,In From RF,82,Nationals Park,
54,695657,Colson Montgomery,CWS,BOS,2026-07-07T23:40:00Z,Pre-Game,3,Payton Tolle,801139,L,54.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",58.5,31.6,41.6,96.6,50.0,69.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,32,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.1% barrel, 7.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.64,43.87,89.4,102.2456,0.473,0.2479,0.334,76.51,67.99,48.74,35.96,22.4,0.2746,7.1,35.99,88.08,0.3714,0.1443,28.72,In From LF,80,Rate Field,
55,664040,Brandon Lowe,PIT,ATL,2026-07-07T22:40:00Z,Pre-Game,2,Hurston Waldrep,694462,R,54.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",54.9,17.6,63.8,100.0,80.0,30.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,1,"Last 7 games: 6/30, 1 HR","platoon edge; pitcher baseline 4.6% barrel, 1.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.0,45.9,90.96,101.7277,0.4724,0.2226,0.3434,73.69,40.12,45.6,33.2,24.0,0.2455,4.62,35.4,89.38,0.3184,0.1017,16.46,Out To RF,87,PNC Park,
56,701807,Carson Benge,NYM,KC,2026-07-07T23:10:00Z,Pre-Game,5,Seth Lugo,607625,R,54.5,Longshot,Watch List,Platoon Edge,37.5,60.3,36.3,86.4,80.0,58.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.3,42.2,89.6,100.2032,0.457,0.168,0.349,71.2,18.4,30.9,26.6,11.0,0.147,10.4,43.73,90.63,0.4814,0.2079,30.72,In From LF,71,Citi Field,
57,666018,Jonathan Aranda,TB,NYY,2026-07-07T22:40:00Z,Pre-Game,2,Will Warren,701542,R,54.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",47.6,43.1,41.1,100.0,80.0,19.5,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,0,"Last 7 games: 7/28, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 13.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.66,47.08,91.39,101.3336,0.4695,0.1967,0.3694,70.15,12.23,30.61,29.08,13.3,0.1667,8.31,40.54,90.16,0.4057,0.1554,25.36,None,72,Tropicana Field,
58,663853,Romy Gonzalez,BOS,CWS,2026-07-07T23:40:00Z,Pre-Game,5,Noah Schultz,702273,L,54.3,Longshot,Watch List,Platoon Edge,45.1,48.9,41.6,86.4,78.0,45.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,5,6,20,1,"Last 5 games: 6/20, 1 HR","platoon edge; pitcher baseline 11.3% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.47,49.88,90.5,101.9762,0.5143,0.1956,0.3629,72.2,22.65,23.54,20.39,3.4,0.2284,11.3,37.9,88.7,0.435,0.19,25.9,In From LF,80,Rate Field,
59,665019,Kody Clemens,MIN,CLE,2026-07-07T23:40:00Z,Pre-Game,6,Joey Cantillo,676282,L,54.2,Longshot,Watch List,"Strong Barrel, Hot Hitter/Streak",55.6,37.0,53.1,76.2,50.0,77.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 8.1% barrel, 11.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,13.19,47.18,92.41,101.7585,0.4664,0.2132,0.338,71.99,14.73,43.42,32.97,16.9,0.2399,8.11,37.67,87.96,0.3826,0.1487,29.82,R To L,87,Target Field,
60,678246,Miguel Vargas,CWS,BOS,2026-07-07T23:40:00Z,Pre-Game,1,Payton Tolle,801139,L,54.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.0,31.6,41.6,93.2,78.0,29.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 7.1% barrel, 7.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.39,44.7,90.19,100.563,0.5099,0.2445,0.3799,73.12,34.8,42.67,36.22,18.8,0.223,7.1,35.99,88.08,0.3714,0.1443,28.72,In From LF,80,Rate Field,
61,607043,Brandon Nimmo,TEX,LAA,2026-07-08T00:05:00Z,Pre-Game,4,José Soriano,667755,R,54.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",55.6,37.8,41.1,94.9,80.0,0.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,0,"Last 7 games: 3/26, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 12.0 HR allowed",EV profile; pitcher fly-ball pressure modest,11.81,51.74,92.32,102.4181,0.4946,0.2132,0.3644,72.51,28.11,31.42,27.94,13.1,0.16,8.39,40.57,89.3,0.3796,0.1404,19.8,None,72,Globe Life Field,
62,663728,Cal Raleigh,SEA,MIA,2026-07-07T22:40:00Z,Pre-Game,4,Max Meyer,676974,R,54.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",51.1,43.8,35.0,94.9,75.0,26.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","switch hitter; pitcher baseline 8.8% barrel, 10.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.76,37.07,88.99,100.1131,0.4175,0.2243,0.3136,74.78,50.92,53.31,44.11,24.3,0.2041,8.78,43.65,90.08,0.3977,0.1602,25.44,None,72,loanDepot park,
63,664761,Alec Bohm,PHI,CIN,2026-07-07T23:10:00Z,Pre-Game,4,Andrew Abbott,671096,L,54.0,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",28.5,41.9,77.8,94.9,78.0,50.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.5,42.34,90.31,100.0875,0.3864,0.132,0.3086,70.93,13.02,27.79,21.74,11.0,0.1402,7.79,37.83,89.34,0.4179,0.1653,27.93,Out To RF,85,Great American Ball Park,
64,696135,Kahlil Watson,CLE,MIN,2026-07-07T23:40:00Z,Pre-Game,2,Taj Bradley,671737,R,53.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",37.1,50.0,53.1,100.0,80.0,10.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.5,34.2,89.6,98.5501,0.377,0.169,0.263,73.0,27.7,31.6,31.6,1.0,0.105,9.29,44.73,91.02,0.3896,0.1596,30.45,R To L,87,Target Field,
65,687221,Dalton Rushing,LAD,COL,2026-07-08T02:10:00Z,Pre-Game,9,Michael Lorenzen,547179,R,53.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",47.2,51.3,64.6,40.2,80.0,63.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,21,1,Contact streak: 9/21 over last 7 games,"platoon edge; pitcher baseline 8.5% barrel, 16.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.88,45.44,90.03,101.955,0.4224,0.1816,0.3257,72.61,17.75,47.54,27.9,8.2,0.1998,8.52,44.31,90.07,0.4664,0.1826,26.22,Out To RF,76,UNIQLO Field at Dodger Stadium,
66,672515,Gabriel Moreno,AZ,SD,2026-07-08T01:40:00Z,Pre-Game,4,Germán Márquez,608566,R,53.4,Longshot,Watch List,Premium Lineup Spot,36.6,63.7,44.6,94.9,50.0,32.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,0,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.66,43.68,89.7,99.6297,0.4446,0.1656,0.3593,71.39,20.17,36.97,25.12,6.9,0.1431,10.68,46.54,90.02,0.5012,0.225,34.52,L To R,71,Petco Park,
67,592885,Christian Yelich,MIL,STL,2026-07-07T23:45:00Z,Pre-Game,1,Hunter Dobbins,690928,R,53.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",34.7,60.8,39.6,93.2,80.0,21.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,1,"Last 7 games: 4/28, 1 HR","platoon edge; pitcher baseline 12.5% barrel, 3.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.27,42.55,89.22,100.7436,0.3886,0.1625,0.3062,73.19,32.8,36.83,20.63,12.9,0.1523,12.47,49.75,90.84,0.4619,0.1964,17.84,In From RF,87,Busch Stadium,
68,681481,Kerry Carpenter,DET,ATH,2026-07-07T22:40:00Z,Pre-Game,5,J.T. Ginn,669372,R,53.3,Longshot,Watch List,"Strong Barrel, Platoon Edge",53.6,32.4,42.1,86.4,80.0,44.1,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 7.4% barrel, 12.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.9,48.76,91.12,100.1265,0.4482,0.2165,0.3231,71.9,16.31,45.05,38.77,16.9,0.2485,7.42,38.34,87.49,0.3775,0.1407,23.08,In From LF,79,Comerica Park,
